Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,46048.139746074085,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,16
2,1187.0,0.39566666666666667,1.6332317219817212,-0.30114064181802375,46048.139746074085,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,16
3,1139.9999999999998,0.37999999999999995,4.687468576590646,-0.23767342485792067,46048.139746074085,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,16
4,1149.0,0.383,5.708869237091332,-0.01745315603042538,46048.139746074085,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,16
5,1170.0,0.39,5.9436039170669055,-0.010195067953357943,46048.139746074085,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,16
6,1080.0,0.36,3.613646451991866,0.03212919884529935,46048.139746074085,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,16
7,1118.0,0.37266666666666665,2.9277427263522062,0.13173137073629307,46048.139746074085,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,16
8,941.9999999999998,0.31399999999999995,2.943872265537024,0.3156030795724234,46048.139746074085,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,16
9,1007.0,0.33566666666666667,2.815998047452923,0.41113038487776316,46048.139746074085,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,16
10,1160.0,0.38666666666666666,2.897711877370879,0.41519929429878727,46048.139746074085,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,16
11,1034.0,0.3446666666666667,2.985171431385738,0.41105663244693197,46048.139746074085,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,16
12,949.0000000000002,0.3163333333333334,2.9299219760992465,0.4057764128709011,46048.139746074085,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,16
13,1014.0,0.338,2.9614634210681476,0.40893992329495854,46048.139746074085,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,16
14,1067.0,0.3556666666666667,4.2834065549615525,0.41030018838945714,46048.139746074085,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,16
15,927.0,0.309,4.447471425336581,0.39942709066005655,46048.139746074085,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,16
16,959.0,0.31966666666666665,4.634913955854633,0.3987613216851835,46048.139746074085,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,16
17,914.0,0.30466666666666664,4.781839975470851,0.42669945390106234,46048.139746074085,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,16
18,1071.0,0.357,5.025702004953769,0.46242646126859277,46048.139746074085,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,16
19,1030.9999999999998,0.34366666666666656,5.280719603802255,0.493751900350254,46048.139746074085,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,16
20,1048.0,0.34933333333333333,5.450850202729482,0.4964287140332105,46048.139746074085,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,16
21,1061.0,0.3536666666666667,4.90034712789542,0.49954122167643933,46048.139746074085,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,16
22,1094.0,0.36466666666666664,5.008732658123124,0.4985573806242819,46048.139746074085,3000.0,2.729433272394881,60,FD-NoF,0.75,0.95,0.05,16
23,950.0,0.31666666666666665,5.136612797782666,0.4937677804075072,46048.139746074085,3000.0,4.1410526315789475,60,FD-NoF,0.75,0.95,0.05,16
24,717.51,0.23917,5.0044034355558,0.4945906094282538,46048.139746074085,3000.0,1.2628372497824194,60,FD-NoF,0.75,0.95,0.05,16
25,933.0,0.311,4.97841051218042,0.5232427642372326,46048.139746074085,3000.0,2.356913183279743,60,FD-NoF,0.75,0.95,0.05,16
26,740.2172880221711,0.24673909600739038,5.082220846903455,0.5222127724703118,46048.139746074085,3000.0,1.8845738942826322,60,FD-NoF,0.75,0.95,0.05,16
27,781.0898210718161,0.26036327369060536,5.106752001502356,0.5159008107330565,46048.139746074085,3000.0,2.800825593395253,60,FD-NoF,0.75,0.95,0.05,16
28,726.4852880375798,0.2421617626791933,5.19979206685551,0.5166944797359533,46048.139746074085,3000.0,2.808450704225352,60,FD-NoF,0.75,0.95,0.05,16
29,623.2175712250712,0.20773919040835706,5.252353270084126,0.511347534102809,46048.139746074085,3000.0,8.8046783625731,60,FD-NoF,0.75,0.95,0.05,16
30,707.0000000000002,0.23566666666666675,5.316082653397198,0.5114685099808426,46048.139746074085,3000.0,2.1718426501035197,60,FD-NoF,0.75,0.95,0.05,16
31,577.7430555555557,0.19258101851851855,5.381789822025486,0.508065488942885,46048.139746074085,3000.0,4.195694716242661,60,FD-NoF,0.75,0.95,0.05,16
32,623.1185185185185,0.20770617283950615,5.378875298959842,0.5021856101853751,46048.139746074085,3000.0,4.210698689956332,60,FD-NoF,0.75,0.95,0.05,16
33,467.42555555555555,0.1558085185185185,5.400044333968923,0.4976860946268056,46048.139746074085,3000.0,4.503378378378378,60,FD-NoF,0.75,0.95,0.05,16
34,478.0,0.15933333333333333,5.4062016523882805,0.5253100209400398,46048.139746074085,3000.0,2.2396265560165975,60,FD-NoF,0.75,0.95,0.05,16
35,383.9505494505494,0.12798351648351647,5.422567374148193,0.5147066718283279,46048.139746074085,3000.0,2.040498442367601,60,FD-NoF,0.75,0.95,0.05,16
36,444.94897959183686,0.14831632653061227,5.431624795947356,0.5045831543142434,46048.139746074085,3000.0,13.937759336099585,60,FD-NoF,0.75,0.95,0.05,16
37,366.5,0.12216666666666667,5.439221475868755,0.4999989231310095,46048.139746074085,3000.0,2.4952380952380953,60,FD-NoF,0.75,0.95,0.05,16
38,359.0,0.11966666666666667,5.4411309102914,0.49243924918588144,46048.139746074085,3000.0,5.352739726027397,60,FD-NoF,0.75,0.95,0.05,16
