Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462644,46053.943662122154,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,7
2,1187.0,0.39566666666666667,1.6286862674362654,-0.30106367533190165,46053.943662122154,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,7
3,1151.0,0.38366666666666666,4.6723368076355145,-0.2393932238181319,46053.943662122154,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,7
4,1149.0,0.383,5.687809130236262,-0.01793237446070742,46053.943662122154,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,7
5,1170.0,0.39,5.929684744712682,-0.01119101754627746,46053.943662122154,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,7
6,1055.0,0.3516666666666667,3.6297296467299307,0.030139254862031218,46053.943662122154,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,7
7,1073.0000000000002,0.35766666666666674,2.933763591659651,0.12893627663374943,46053.943662122154,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,7
8,930.4399999999998,0.3101466666666666,2.9431379301090295,0.31390672353412435,46053.943662122154,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,7
9,1007.0,0.33566666666666667,2.8242256456188666,0.4087180362551964,46053.943662122154,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,7
10,1160.0,0.38666666666666666,2.910894365387338,0.41283574784601956,46053.943662122154,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,7
11,1034.0,0.3446666666666667,3.001706994608613,0.40939853282793004,46053.943662122154,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,7
12,949.0000000000001,0.31633333333333336,2.939052194710673,0.4050136288441284,46053.943662122154,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,7
13,1013.9999999999998,0.3379999999999999,2.9741132381807516,0.40810955746936073,46053.943662122154,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,7
14,1067.0,0.3556666666666667,4.290214212816528,0.40957201855833375,46053.943662122154,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,7
15,927.0,0.309,4.465253069529051,0.40186571051996933,46053.943662122154,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,7
16,959.0,0.31966666666666665,4.650433099778632,0.4007644426735098,46053.943662122154,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,7
17,914.0,0.30466666666666664,4.801673706248508,0.4287468366670275,46053.943662122154,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,7
18,1071.0,0.357,5.04625218775911,0.46406457858239597,46053.943662122154,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,7
19,1031.0,0.3436666666666667,5.310006216943522,0.4942768718384329,46053.943662122154,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,7
20,1048.0000000000002,0.3493333333333334,5.474646477221785,0.49661041689499774,46053.943662122154,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,7
21,1057.0,0.35233333333333333,4.926706666371859,0.4995191916996061,46053.943662122154,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,7
22,1094.0,0.36466666666666664,5.0203052955477325,0.4991271926387882,46053.943662122154,3000.0,2.729433272394881,60,FD-NoF,0.75,0.95,0.05,7
23,950.0,0.31666666666666665,5.123556529136358,0.49457414209246553,46053.943662122154,3000.0,4.1410526315789475,60,FD-NoF,0.75,0.95,0.05,7
24,712.0,0.23733333333333334,4.996625130343151,0.4953789676492278,46053.943662122154,3000.0,1.2628372497824194,60,FD-NoF,0.75,0.95,0.05,7
