Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1357.0,0.4523333333333333,-0.2833333333333333,-0.4840258594489803,44448.39160567243,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,13
2,1187.0000000000002,0.3956666666666667,1.6456896344396335,-0.30272258748587677,44448.39160567243,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,13
3,1154.0,0.38466666666666666,4.558843786148602,-0.2394424590463114,44448.39160567243,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,13
4,1149.0,0.383,5.636769666223676,-0.019045868126847224,44448.39160567243,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,13
5,1169.7142857142858,0.3899047619047619,5.868300708827998,-0.01189850218846786,44448.39160567243,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,13
6,1080.0,0.36,3.6789132972569134,0.02948669994880886,44448.39160567243,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,13
7,1118.0,0.37266666666666665,2.9526098078125065,0.13193846713943494,44448.39160567243,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,13
8,941.9999999999998,0.31399999999999995,2.9519941891184938,0.31540912466817767,44448.39160567243,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,13
9,1007.0,0.33566666666666667,2.8461247651678945,0.40956989534757204,44448.39160567243,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,13
10,1160.0,0.38666666666666666,2.9334821369424566,0.4140940258280951,44448.39160567243,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,13
11,1034.0,0.3446666666666667,3.028200629788225,0.4106569985497662,44448.39160567243,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,13
12,949.0,0.31633333333333336,2.9745198836550286,0.40540051896425594,44448.39160567243,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,13
13,1013.0,0.33766666666666667,3.011738767173181,0.4083532558407261,44448.39160567243,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,13
14,1067.0,0.3556666666666667,4.325701687065509,0.4096014428566264,44448.39160567243,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,13
15,927.0000000000002,0.30900000000000005,4.498215408383335,0.39812992033740185,44448.39160567243,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,13
16,946.9999999999998,0.3156666666666666,4.685361238569968,0.39769049952551605,44448.39160567243,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,13
