Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,44107.29195717686,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,12
2,1187.0,0.39566666666666667,1.6252392977392973,-0.30100530907992584,44107.29195717686,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,12
3,1151.0,0.38366666666666666,4.726906560481756,-0.2371193735651126,44107.29195717686,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,12
4,1149.0,0.383,5.741617817459224,-0.016453983139857593,44107.29195717686,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,12
5,1170.0,0.39,5.971772806229209,-0.009766300927926748,44107.29195717686,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,12
6,1080.0,0.36,3.623415932534381,0.03314494142658128,44107.29195717686,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,12
7,1118.0,0.37266666666666665,2.9248145914717267,0.13297689285261446,44107.29195717686,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,12
8,942.0,0.314,2.93580959460533,0.3166995217273885,44107.29195717686,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,12
9,1007.0,0.33566666666666667,2.8118534065299317,0.411407417173335,44107.29195717686,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,12
10,1160.0,0.38666666666666666,2.896161699937286,0.41562652556683966,44107.29195717686,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,12
11,1034.0,0.3446666666666667,2.9913804601302902,0.41198415421373175,44107.29195717686,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,12
12,949.0,0.31633333333333336,2.9276671089254234,0.406995468600323,44107.29195717686,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,12
13,1014.0,0.338,2.9603349366656917,0.41004616925921145,44107.29195717686,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,12
14,1067.0,0.3556666666666667,4.259055610629112,0.4113911390793712,44107.29195717686,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,12
15,927.0,0.309,4.4298536738894745,0.39976244225737145,44107.29195717686,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,12
16,959.0,0.31966666666666665,4.614873880062422,0.3992324929377264,44107.29195717686,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,12
17,913.9999999999999,0.30466666666666664,4.763453612057336,0.4263651565119119,44107.29195717686,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,12
18,1070.9999999999998,0.35699999999999993,5.001993986309125,0.4625813060096459,44107.29195717686,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,12
19,1031.0,0.3436666666666667,5.2652256044365435,0.4932924751040458,44107.29195717686,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,12
