Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462644,45387.293249586306,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,19
2,1187.0,0.39566666666666667,1.6456812169312147,-0.30143541118472345,45387.293249586306,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,19
3,1154.0,0.38466666666666666,4.6626786139491205,-0.23818945660221696,45387.293249586306,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,19
4,1149.0,0.383,5.774498246982237,-0.019878860657520907,45387.293249586306,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,19
5,1170.0,0.39,6.013045856366065,-0.012376608976430047,45387.293249586306,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,19
6,1080.0,0.36,3.7675412424513435,0.02900930290811104,45387.293249586306,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,19
7,1117.9999999999998,0.3726666666666666,2.9618785871245,0.13194735770992325,45387.293249586306,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,19
8,941.9999999999999,0.31399999999999995,2.9590053141874786,0.3153549368473998,45387.293249586306,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,19
9,1007.0000000000002,0.3356666666666667,2.845965253740587,0.40997631944838153,45387.293249586306,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,19
10,1160.0,0.38666666666666666,2.9306364141015306,0.41440147382722176,45387.293249586306,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,19
11,1034.0,0.3446666666666667,3.022901328190837,0.4106354757254952,45387.293249586306,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,19
12,949.0,0.31633333333333336,2.9621086689422,0.40531412929350064,45387.293249586306,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,19
13,1013.9999999999998,0.3379999999999999,3.0066787424956964,0.4081782133067234,45387.293249586306,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,19
14,1067.0,0.3556666666666667,4.335653857991821,0.40949803347416525,45387.293249586306,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,19
15,927.0,0.309,4.5185601811805665,0.39907921306752386,45387.293249586306,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,19
16,959.0,0.31966666666666665,4.700748797532629,0.39857744081454416,45387.293249586306,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,19
17,914.0,0.30466666666666664,4.852143205434271,0.4257919065423304,45387.293249586306,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,19
18,1071.0,0.357,5.084253240726457,0.4619455295827717,45387.293249586306,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,19
19,1031.0,0.3436666666666667,5.330006659826823,0.49262454586371907,45387.293249586306,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,19
20,1048.0,0.34933333333333333,5.499158164596609,0.4955922700430038,45387.293249586306,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,19
21,1070.0,0.3566666666666667,4.957075389194625,0.49884284715244137,45387.293249586306,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,19
22,1094.0,0.36466666666666664,5.068302835145947,0.49720230036961655,45387.293249586306,3000.0,2.729433272394881,60,FD-NoF,0.75,0.95,0.05,19
23,950.0,0.31666666666666665,5.177458003117708,0.4924655035734744,45387.293249586306,3000.0,4.1410526315789475,60,FD-NoF,0.75,0.95,0.05,19
24,750.0976492869876,0.2500325497623292,5.063884535781104,0.49332087398604446,45387.293249586306,3000.0,1.2628372497824194,60,FD-NoF,0.75,0.95,0.05,19
25,933.0000000000001,0.31100000000000005,5.034773899248275,0.5232107459091708,45387.293249586306,3000.0,2.356913183279743,60,FD-NoF,0.75,0.95,0.05,19
26,833.441091749627,0.2778136972498757,5.143844508320113,0.5230746041822311,45387.293249586306,3000.0,1.8845738942826322,60,FD-NoF,0.75,0.95,0.05,19
27,844.1829943332133,0.28139433144440446,5.188583154704164,0.5175672938803029,45387.293249586306,3000.0,2.800825593395253,60,FD-NoF,0.75,0.95,0.05,19
28,695.8393939393941,0.2319464646464647,5.272201815234579,0.5181019220110228,45387.293249586306,3000.0,2.808450704225352,60,FD-NoF,0.75,0.95,0.05,19
29,602.0,0.20066666666666666,5.311494111437596,0.5108424814069956,45387.293249586306,3000.0,8.8046783625731,60,FD-NoF,0.75,0.95,0.05,19
30,621.5000000000001,0.2071666666666667,5.365536580553345,0.509736297529715,45387.293249586306,3000.0,2.1718426501035197,60,FD-NoF,0.75,0.95,0.05,19
