Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,44500.095443841936,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,28
2,1187.0,0.39566666666666667,1.6401761664261658,-0.3012582295051546,44500.095443841936,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,28
3,1154.0,0.38466666666666666,4.717771307713691,-0.23712489133027034,44500.095443841936,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,28
4,1149.0,0.383,5.802307605240106,-0.017773206858044666,44500.095443841936,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,28
5,1170.0,0.39,6.0203594618784075,-0.010063553114557866,44500.095443841936,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,28
6,1080.0,0.36,3.654360983995002,0.034763136646669655,44500.095443841936,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,28
7,1117.9999999999998,0.3726666666666666,2.930327700266153,0.13543022135192617,44500.095443841936,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,28
8,942.0000000000001,0.31400000000000006,2.926952454632663,0.31867563414538824,44500.095443841936,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,28
9,1007.0,0.33566666666666667,2.8091069758032554,0.4121303886102623,44500.095443841936,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,28
10,1160.0,0.38666666666666666,2.8980313798883666,0.4167854494653816,44500.095443841936,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,28
11,1034.0,0.3446666666666667,2.997775952231534,0.4122940035602815,44500.095443841936,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,28
12,913.0,0.30433333333333334,2.929493015216197,0.40697301739454683,44500.095443841936,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,28
13,994.421052631579,0.3314736842105263,2.95917501229099,0.4098917333499787,44500.095443841936,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,28
14,1067.0,0.3556666666666667,4.26295038226328,0.411209731714398,44500.095443841936,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,28
15,927.0000000000002,0.30900000000000005,4.428943249201693,0.39853522315608314,44500.095443841936,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,28
16,958.9999999999999,0.31966666666666665,4.611399616396397,0.39856946612990896,44500.095443841936,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,28
17,914.0,0.30466666666666664,4.764156729669361,0.4254410942358474,44500.095443841936,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,28
18,1071.0,0.357,5.007102833561303,0.46167969089725786,44500.095443841936,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,28
19,1031.0,0.3436666666666667,5.269019901963239,0.4927738850222704,44500.095443841936,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,28
20,1048.0,0.34933333333333333,5.4385879818254725,0.495916693811265,44500.095443841936,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,28
