Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,44820.10382268166,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,18
2,1187.0,0.39566666666666667,1.6373983886483872,-0.3012111944303023,44820.10382268166,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,18
3,1154.0000000000002,0.38466666666666677,4.753324500180944,-0.2366243534329156,44820.10382268166,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,18
4,1149.0,0.383,5.786482155228973,-0.017473215773672165,44820.10382268166,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,18
5,1105.0,0.36833333333333335,5.980089681334244,-0.01133066438158244,44820.10382268166,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,18
6,1080.0,0.36,3.6149707929721586,0.03110059845172416,44820.10382268166,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,18
7,1118.0,0.37266666666666665,2.9169678106188806,0.13279434168150367,44820.10382268166,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,18
8,942.0,0.314,2.930466085452136,0.31550951641021313,44820.10382268166,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,18
9,1007.0000000000001,0.3356666666666667,2.8050461934681,0.4107510194342191,44820.10382268166,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,18
10,1160.0,0.38666666666666666,2.8907266914280227,0.414754043191583,44820.10382268166,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,18
11,1034.0000000000002,0.34466666666666673,2.9899804627229947,0.41067317320046126,44820.10382268166,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,18
12,949.0,0.31633333333333336,2.9259884416701096,0.4061527377158549,44820.10382268166,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,18
13,1014.0,0.338,2.959765791645158,0.4092179385942353,44820.10382268166,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,18
