Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,45054.98341018903,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,26
2,1187.0,0.39566666666666667,1.6497216209716195,-0.30156841561831815,45054.98341018903,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,26
3,1154.0,0.38466666666666666,4.7050151749575555,-0.23740219953196082,45054.98341018903,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,26
4,1149.0,0.383,5.7033097223435725,-0.016537872670615378,45054.98341018903,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,26
5,1170.0,0.39,5.911734634350589,-0.00987797646147088,45054.98341018903,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,26
6,1080.0,0.36,3.583584883609576,0.030385663291407808,45054.98341018903,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,26
7,1118.0,0.37266666666666665,2.9337876022321883,0.13204828524512743,45054.98341018903,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,26
8,942.0,0.314,2.9349840719197844,0.3165211390545217,45054.98341018903,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,26
9,1007.0,0.33566666666666667,2.8306513454389868,0.40877383935567924,45054.98341018903,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,26
10,1160.0,0.38666666666666666,2.9194523855304486,0.4137594465910833,45054.98341018903,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,26
11,1034.0,0.3446666666666667,3.0220780034578416,0.4100776097593474,45054.98341018903,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,26
12,949.0,0.31633333333333336,2.949831129868606,0.4066333750763179,45054.98341018903,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,26
13,1014.0,0.338,2.9891893244872403,0.40951107897441846,45054.98341018903,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,26
14,1067.0,0.3556666666666667,4.290741591727187,0.41096758120635485,45054.98341018903,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,26
15,927.0,0.309,4.476677283318704,0.4006764055381514,45054.98341018903,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,26
16,958.9999999999998,0.3196666666666666,4.661982128186365,0.4002104651598472,45054.98341018903,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,26
17,900.1245059288535,0.3000415019762845,4.805247560366312,0.4276604797683932,45054.98341018903,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,26
18,1071.0,0.357,5.0465166415831515,0.4635137017948642,45054.98341018903,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,26
19,1031.0,0.3436666666666667,5.304054637112174,0.494679549795698,45054.98341018903,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,26
20,1048.0,0.34933333333333333,5.475037943114445,0.49752248057942466,45054.98341018903,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,26
21,1050.0,0.35,4.929178540323452,0.5007757447223775,45054.98341018903,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,26
22,1094.0,0.36466666666666664,5.020590872520976,0.49974205455278214,45054.98341018903,3000.0,2.729433272394881,60,FD-NoF,0.75,0.95,0.05,26
23,950.0,0.31666666666666665,5.1122239618502165,0.49517341170322865,45054.98341018903,3000.0,4.1410526315789475,60,FD-NoF,0.75,0.95,0.05,26
24,755.3690476190475,0.2517896825396825,5.012113675693055,0.4960497324891709,45054.98341018903,3000.0,1.2628372497824194,60,FD-NoF,0.75,0.95,0.05,26
25,932.9999999999999,0.31099999999999994,4.987332919962646,0.5275152195984112,45054.98341018903,3000.0,2.356913183279743,60,FD-NoF,0.75,0.95,0.05,26
26,766.7323605442177,0.25557745351473926,5.077883593390101,0.5270806565392507,45054.98341018903,3000.0,1.8845738942826322,60,FD-NoF,0.75,0.95,0.05,26
27,886.1341265976089,0.29537804219920294,5.130597155743022,0.5216674266643954,45054.98341018903,3000.0,2.800825593395253,60,FD-NoF,0.75,0.95,0.05,26
28,724.6914173789175,0.2415638057929725,5.220123961603762,0.5222058679111217,45054.98341018903,3000.0,2.808450704225352,60,FD-NoF,0.75,0.95,0.05,26
29,716.5801282051282,0.23886004273504272,5.279285990782517,0.5174558185341611,45054.98341018903,3000.0,8.8046783625731,60,FD-NoF,0.75,0.95,0.05,26
30,699.2932194616976,0.23309773982056586,5.346382187508719,0.5174039260405187,45054.98341018903,3000.0,2.1718426501035197,60,FD-NoF,0.75,0.95,0.05,26
31,695.425,0.2318083333333333,5.440466275484293,0.5146507121301852,45054.98341018903,3000.0,4.195694716242661,60,FD-NoF,0.75,0.95,0.05,26
32,645.4960282651074,0.2151653427550358,5.44795545828607,0.5085705762879815,45054.98341018903,3000.0,4.210698689956332,60,FD-NoF,0.75,0.95,0.05,26
33,485.3500000000001,0.16178333333333336,5.469568102532569,0.5021734354412881,45054.98341018903,3000.0,4.503378378378378,60,FD-NoF,0.75,0.95,0.05,26
34,539.2329545454545,0.17974431818181816,5.485272041836854,0.5308267305778104,45054.98341018903,3000.0,2.2396265560165975,60,FD-NoF,0.75,0.95,0.05,26
35,449.0,0.14966666666666667,5.5116861824060965,0.5212369453265006,45054.98341018903,3000.0,2.040498442367601,60,FD-NoF,0.75,0.95,0.05,26
36,458.0,0.15266666666666667,5.537172471790682,0.511126765370426,45054.98341018903,3000.0,13.937759336099585,60,FD-NoF,0.75,0.95,0.05,26
37,387.0,0.129,5.556997100975518,0.5061010228732601,45054.98341018903,3000.0,2.4952380952380953,60,FD-NoF,0.75,0.95,0.05,26
38,288.0,0.096,5.555423194243928,0.4959564153089452,45054.98341018903,3000.0,5.352739726027397,60,FD-NoF,0.75,0.95,0.05,26
39,263.0,0.08766666666666667,5.553351248320698,0.48472538639717677,45054.98341018903,3000.0,3.691329479768786,60,FD-NoF,0.75,0.95,0.05,26
40,248.5,0.08283333333333333,5.545747627252469,0.4758479641130109,45054.98341018903,3000.0,2.5090702947845807,60,FD-NoF,0.75,0.95,0.05,26
41,336.0,0.112,5.547870543652199,0.47174136520249715,45054.98341018903,3000.0,1.7336898395721925,60,FD-NoF,0.75,0.95,0.05,26
42,441.0,0.147,5.556621455399267,0.47267501019976427,45054.98341018903,3000.0,1.6613508442776737,60,FD-NoF,0.75,0.95,0.05,26
43,374.0000000000001,0.1246666666666667,5.541197399812263,0.47000296698212884,45054.98341018903,3000.0,3.378787878787879,60,FD-NoF,0.75,0.95,0.05,26
44,305.875,0.10195833333333333,5.554662431022062,0.46932980993274337,45054.98341018903,3000.0,1.8576017130620985,60,FD-NoF,0.75,0.95,0.05,26
45,313.1625,0.10438750000000001,5.561302820130897,0.4664688555714736,45054.98341018903,3000.0,4.0950782997762865,60,FD-NoF,0.75,0.95,0.05,26
46,329.5000000000001,0.10983333333333337,5.565366423136885,0.4618850028817347,45054.98341018903,3000.0,4.428884026258205,60,FD-NoF,0.75,0.95,0.05,26
47,347.46666666666664,0.11582222222222222,5.574254584440914,0.46154104174937255,45054.98341018903,3000.0,1.5320574162679426,60,FD-NoF,0.75,0.95,0.05,26
48,333.9375,0.1113125,5.574254498613777,0.4600391385704678,45054.98341018903,3000.0,2.500968992248062,60,FD-NoF,0.75,0.95,0.05,26
49,385.0,0.12833333333333333,5.569574131017447,0.4856404249482668,45054.98341018903,3000.0,1.5088062622309197,60,FD-NoF,0.75,0.95,0.05,26
50,414.07218045112785,0.13802406015037594,5.570202750827191,0.4844858620955594,45054.98341018903,3000.0,1.694207027540361,60,FD-NoF,0.75,0.95,0.05,26
51,374.70000000000005,0.12490000000000001,5.576449634262928,0.4837286784311565,45054.98341018903,3000.0,2.942366026289181,60,FD-NoF,0.75,0.95,0.05,26
52,288.3333333333333,0.0961111111111111,5.591108454546406,0.48403750264831297,45054.98341018903,3000.0,1.6326530612244898,60,FD-NoF,0.75,0.95,0.05,26
53,343.5,0.1145,5.595927443719036,0.4833206258264077,45054.98341018903,3000.0,1.4770459081836327,60,FD-NoF,0.75,0.95,0.05,26
54,322.0,0.10733333333333334,5.5956745273747535,0.48212980281977386,45054.98341018903,3000.0,2.1599210266535045,60,FD-NoF,0.75,0.95,0.05,26
55,326.0,0.10866666666666666,5.5973685893129295,0.4791527243364072,45054.98341018903,3000.0,6.810865191146881,60,FD-NoF,0.75,0.95,0.05,26
56,337.81250000000006,0.11260416666666669,5.607339374996485,0.4787235453847346,45054.98341018903,3000.0,3.200190657769304,60,FD-NoF,0.75,0.95,0.05,26
57,281.2973684210527,0.09376578947368423,5.614111404825047,0.47870735413963256,45054.98341018903,3000.0,1.4217311233885819,60,FD-NoF,0.75,0.95,0.05,26
58,276.8571428571429,0.09228571428571429,5.628019996709622,0.4778535494953458,45054.98341018903,3000.0,2.380952380952381,60,FD-NoF,0.75,0.95,0.05,26
59,396.0,0.132,5.633015919196329,0.4735035922452865,45054.98341018903,3000.0,2.824919441460795,60,FD-NoF,0.75,0.95,0.05,26
60,454.0,0.15133333333333332,5.634898783197013,0.4681996143609929,45054.98341018903,3000.0,3.391919191919192,60,FD-NoF,0.75,0.95,0.05,26
61,403.0,0.13433333333333333,5.638245647681727,0.46483947482599053,45054.98341018903,3000.0,2.568273092369478,60,FD-NoF,0.75,0.95,0.05,26
62,327.9259259259261,0.10930864197530869,5.641584203819709,0.49705235281946597,45054.98341018903,3000.0,2.0248520710059172,60,FD-NoF,0.75,0.95,0.05,26
63,300.25,0.10008333333333333,5.644328353851312,0.4945538621115873,45054.98341018903,3000.0,5.24515393386545,60,FD-NoF,0.75,0.95,0.05,26
64,304.30153508771923,0.10143384502923974,5.650434638509158,0.493704804046174,45054.98341018903,3000.0,1.867822318526544,60,FD-NoF,0.75,0.95,0.05,26
65,259.0,0.08633333333333333,5.661922906357709,0.4932826414518327,45054.98341018903,3000.0,2.212649945474373,60,FD-NoF,0.75,0.95,0.05,26
