Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1369.9999999999998,0.4566666666666666,-0.2833333333333333,-0.4831955522462645,44706.63309609183,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,21
2,1187.0,0.39566666666666667,1.625087782587781,-0.3010027435303884,44706.63309609183,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,21
3,1154.0000000000002,0.38466666666666677,4.7175822346339915,-0.2374755838341328,44706.63309609183,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,21
4,1149.0,0.383,5.764227525344762,-0.018090981148785,44706.63309609183,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,21
5,1170.0,0.39,6.00382072146158,-0.010460659088858031,44706.63309609183,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,21
6,1080.0,0.36,3.6361740521991406,0.03233865328645096,44706.63309609183,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,21
7,1118.0,0.37266666666666665,2.930243042658734,0.1339631701502679,44706.63309609183,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,21
8,941.9999999999998,0.31399999999999995,2.9458032070097473,0.3167263544711941,44706.63309609183,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,21
9,1007.0000000000001,0.3356666666666667,2.8271959872180057,0.40905361092178194,44706.63309609183,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,21
10,1160.0,0.38666666666666666,2.9233271318811664,0.41323432111698255,44706.63309609183,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,21
11,1034.0,0.3446666666666667,3.0090496842940193,0.41120218055190444,44706.63309609183,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,21
12,949.0,0.31633333333333336,2.945885869081735,0.40639558237151624,44706.63309609183,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,21
13,1014.0,0.338,2.979740908686047,0.4094255140844281,44706.63309609183,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,21
14,1067.0,0.3556666666666667,4.268561953673944,0.4108665407252799,44706.63309609183,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,21
15,927.0000000000001,0.30900000000000005,4.441241786907006,0.4004115896746995,44706.63309609183,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,21
16,959.0,0.31966666666666665,4.632254467105321,0.3994927022245301,44706.63309609183,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,21
17,914.0000000000001,0.3046666666666667,4.773097225939552,0.42627822293596185,44706.63309609183,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,21
18,1071.0,0.357,5.0000052640816905,0.46277862189016367,44706.63309609183,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,21
19,1031.0000000000002,0.34366666666666673,5.256886102586154,0.49352504118745005,44706.63309609183,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,21
