Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,44072.623660790865,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,14
2,1187.0,0.39566666666666667,1.6294438431938418,-0.30107650307958866,44072.623660790865,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,14
3,1154.0,0.38466666666666666,4.751698967325419,-0.2381385169542672,44072.623660790865,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,14
4,1149.0,0.383,5.7750661756899335,-0.016802394126320976,44072.623660790865,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,14
5,1170.0,0.39,6.016104476527255,-0.009868829387934434,44072.623660790865,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,14
6,1079.9999999999998,0.35999999999999993,3.776173392680162,0.03036570489403745,44072.623660790865,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,14
7,1118.0,0.37266666666666665,2.9245467780816403,0.13308642769507176,44072.623660790865,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,14
8,941.6666666666665,0.31388888888888883,2.9011300907898616,0.31601088018943263,44072.623660790865,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,14
9,983.0952380952381,0.3276984126984127,2.776554342672314,0.4109773384863194,44072.623660790865,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,14
10,1160.0,0.38666666666666666,2.854700502574376,0.4151201187986641,44072.623660790865,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,14
11,1034.0,0.3446666666666667,2.9541430264808803,0.4100525596825652,44072.623660790865,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,14
12,949.0,0.31633333333333336,2.9019550368484834,0.4044059503014942,44072.623660790865,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,14
13,1000.0964912280699,0.3333654970760233,2.934866370696413,0.40724036459270596,44072.623660790865,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,14
14,1067.0,0.3556666666666667,4.264829696522799,0.40858063789143756,44072.623660790865,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,14
15,927.0,0.309,4.436135530843304,0.40007216557204367,44072.623660790865,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,14
