Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,45464.56452389476,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,10
2,1187.0,0.39566666666666667,1.6404286916786899,-0.3012625054210503,45464.56452389476,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,10
3,1154.0,0.38466666666666666,4.743953129364258,-0.23712425009309887,45464.56452389476,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,10
4,1149.0,0.383,5.79804360446658,-0.01826170546324338,45464.56452389476,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,10
5,1170.0,0.39,6.0307587721517395,-0.010567856875513692,45464.56452389476,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,10
6,1080.0000000000002,0.3600000000000001,3.645117510726637,0.033146663412649366,45464.56452389476,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,10
7,1118.0,0.37266666666666665,2.917720682082889,0.13500343314364838,45464.56452389476,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,10
8,942.0,0.314,2.9256401507766174,0.3171736698084556,45464.56452389476,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,10
9,1007.0,0.33566666666666667,2.803277642767246,0.4117276355361876,45464.56452389476,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,10
10,1160.0,0.38666666666666666,2.8929823011393294,0.41597408869819574,45464.56452389476,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,10
11,1034.0,0.3446666666666667,2.9898064127724364,0.4114036196441336,45464.56452389476,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,10
12,949.0,0.31633333333333336,2.924450829583206,0.4065855396253924,45464.56452389476,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,10
13,954.0,0.318,2.947309512602924,0.4091657042176419,45464.56452389476,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,10
14,1067.0,0.3556666666666667,4.2781683847176435,0.41047587002000063,45464.56452389476,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,10
15,926.9999999999998,0.30899999999999994,4.459546348411174,0.40014362034684375,45464.56452389476,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,10
16,959.0,0.31966666666666665,4.647826125088256,0.39934576575599706,45464.56452389476,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,10
17,914.0,0.30466666666666664,4.793692190352408,0.4253928051186387,45464.56452389476,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,10
18,1071.0,0.357,5.038266752035752,0.4613260161368606,45464.56452389476,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,10
19,1031.0,0.3436666666666667,5.299023318726291,0.49242547575020434,45464.56452389476,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,10
20,1048.0,0.34933333333333333,5.4686273576499955,0.49535432907535093,45464.56452389476,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,10
21,1078.0000000000002,0.3593333333333334,4.931135734841789,0.49844009275288903,45464.56452389476,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,10
22,1093.9999999999998,0.3646666666666666,5.01647987115007,0.4971259272404827,45464.56452389476,3000.0,2.729433272394881,60,FD-NoF,0.75,0.95,0.05,10
23,950.0,0.31666666666666665,5.137404769557593,0.49205980462566784,45464.56452389476,3000.0,4.1410526315789475,60,FD-NoF,0.75,0.95,0.05,10
24,732.093253968254,0.24403108465608467,5.025535030207754,0.4929007534295949,45464.56452389476,3000.0,1.2628372497824194,60,FD-NoF,0.75,0.95,0.05,10
25,933.0,0.311,4.997947519285499,0.5236013827317518,45464.56452389476,3000.0,2.356913183279743,60,FD-NoF,0.75,0.95,0.05,10
26,841.0382936769224,0.28034609789230747,5.111729919611624,0.5236974891620231,45464.56452389476,3000.0,1.8845738942826322,60,FD-NoF,0.75,0.95,0.05,10
27,890.6977272727274,0.2968992424242425,5.167536828830273,0.5186162703916528,45464.56452389476,3000.0,2.800825593395253,60,FD-NoF,0.75,0.95,0.05,10
28,732.1865277777779,0.24406217592592597,5.262582064410237,0.5191117010974795,45464.56452389476,3000.0,2.808450704225352,60,FD-NoF,0.75,0.95,0.05,10
29,613.6625,0.20455416666666668,5.310138575666217,0.5140179375895333,45464.56452389476,3000.0,8.8046783625731,60,FD-NoF,0.75,0.95,0.05,10
30,599.4085714285712,0.1998028571428571,5.372759685203231,0.5122356345304646,45464.56452389476,3000.0,2.1718426501035197,60,FD-NoF,0.75,0.95,0.05,10
31,617.2222222222222,0.20574074074074072,5.450189181827489,0.5089568880397245,45464.56452389476,3000.0,4.195694716242661,60,FD-NoF,0.75,0.95,0.05,10
32,566.0,0.18866666666666668,5.447079420254386,0.5003715258976298,45464.56452389476,3000.0,4.210698689956332,60,FD-NoF,0.75,0.95,0.05,10
33,450.16912878787895,0.15005637626262633,5.4715743106030015,0.4958551706213086,45464.56452389476,3000.0,4.503378378378378,60,FD-NoF,0.75,0.95,0.05,10
34,453.7857142857142,0.15126190476190474,5.476725112029353,0.5243418358273654,45464.56452389476,3000.0,2.2396265560165975,60,FD-NoF,0.75,0.95,0.05,10
35,461.0,0.15366666666666667,5.5042916737780985,0.515283166633819,45464.56452389476,3000.0,2.040498442367601,60,FD-NoF,0.75,0.95,0.05,10
36,433.0,0.14433333333333334,5.513723026969975,0.5053833807742144,45464.56452389476,3000.0,13.937759336099585,60,FD-NoF,0.75,0.95,0.05,10
37,379.00000000000017,0.12633333333333338,5.527648605792462,0.500695705670555,45464.56452389476,3000.0,2.4952380952380953,60,FD-NoF,0.75,0.95,0.05,10
38,288.0,0.096,5.520651084161199,0.49023426865766806,45464.56452389476,3000.0,5.352739726027397,60,FD-NoF,0.75,0.95,0.05,10
39,330.5000000000001,0.1101666666666667,5.525558950184463,0.48285839828368277,45464.56452389476,3000.0,3.691329479768786,60,FD-NoF,0.75,0.95,0.05,10
40,239.37777777777768,0.07979259259259255,5.513232040719021,0.4765796198608537,45464.56452389476,3000.0,2.5090702947845807,60,FD-NoF,0.75,0.95,0.05,10
41,346.4666666666667,0.1154888888888889,5.515453032380745,0.47409790013618863,45464.56452389476,3000.0,1.7336898395721925,60,FD-NoF,0.75,0.95,0.05,10
42,439.60044642857144,0.14653348214285714,5.5211315244206345,0.47377475264776403,45464.56452389476,3000.0,1.6613508442776737,60,FD-NoF,0.75,0.95,0.05,10
43,407.904513888889,0.13596817129629635,5.498459191067883,0.4713520472021467,45464.56452389476,3000.0,3.378787878787879,60,FD-NoF,0.75,0.95,0.05,10
44,306.14772727272725,0.10204924242424242,5.5089144252951865,0.4709733244663127,45464.56452389476,3000.0,1.8576017130620985,60,FD-NoF,0.75,0.95,0.05,10
45,283.0,0.09433333333333334,5.513165337007976,0.46757986877131014,45464.56452389476,3000.0,4.0950782997762865,60,FD-NoF,0.75,0.95,0.05,10
46,351.9999999999999,0.11733333333333329,5.524228678798962,0.464659940665359,45464.56452389476,3000.0,4.428884026258205,60,FD-NoF,0.75,0.95,0.05,10
47,359.0,0.11966666666666667,5.53712600188609,0.46432647422524365,45464.56452389476,3000.0,1.5320574162679426,60,FD-NoF,0.75,0.95,0.05,10
48,367.1369047619047,0.12237896825396824,5.539081290814931,0.46314201943831057,45464.56452389476,3000.0,2.500968992248062,60,FD-NoF,0.75,0.95,0.05,10
49,372.25,0.12408333333333334,5.528078679892103,0.4875190135017549,45464.56452389476,3000.0,1.5088062622309197,60,FD-NoF,0.75,0.95,0.05,10
50,367.0000000000001,0.12233333333333338,5.529893326138632,0.4856409983647759,45464.56452389476,3000.0,1.694207027540361,60,FD-NoF,0.75,0.95,0.05,10
51,320.57142857142867,0.10685714285714289,5.533714835062381,0.4839630514448406,45464.56452389476,3000.0,2.942366026289181,60,FD-NoF,0.75,0.95,0.05,10
52,306.84375,0.10228125,5.554831745142528,0.484146118674256,45464.56452389476,3000.0,1.6326530612244898,60,FD-NoF,0.75,0.95,0.05,10
53,350.42857142857144,0.11680952380952382,5.561231126920262,0.483747563861539,45464.56452389476,3000.0,1.4770459081836327,60,FD-NoF,0.75,0.95,0.05,10
54,345.13385416666665,0.11504461805555555,5.5646182216703615,0.48218541931383924,45464.56452389476,3000.0,2.1599210266535045,60,FD-NoF,0.75,0.95,0.05,10
55,410.87202380952385,0.13695734126984127,5.574520834619717,0.47973536435265296,45464.56452389476,3000.0,6.810865191146881,60,FD-NoF,0.75,0.95,0.05,10
56,348.90000000000003,0.11630000000000001,5.584015629644304,0.4788099189903558,45464.56452389476,3000.0,3.200190657769304,60,FD-NoF,0.75,0.95,0.05,10
57,328.37851838235287,0.10945950612745095,5.594917526299488,0.47853658974831903,45464.56452389476,3000.0,1.4217311233885819,60,FD-NoF,0.75,0.95,0.05,10
58,302.7023809523811,0.1009007936507937,5.613688524666957,0.4774613738934811,45464.56452389476,3000.0,2.380952380952381,60,FD-NoF,0.75,0.95,0.05,10
59,453.0,0.151,5.623731288378002,0.47339117030727695,45464.56452389476,3000.0,2.824919441460795,60,FD-NoF,0.75,0.95,0.05,10
60,455.0,0.15166666666666667,5.626731281819458,0.46731808568962446,45464.56452389476,3000.0,3.391919191919192,60,FD-NoF,0.75,0.95,0.05,10
61,454.0,0.15133333333333332,5.630538323558715,0.4645857570198097,45464.56452389476,3000.0,2.568273092369478,60,FD-NoF,0.75,0.95,0.05,10
62,335.4333333333334,0.11181111111111112,5.635518514464386,0.49691233649927596,45464.56452389476,3000.0,2.0248520710059172,60,FD-NoF,0.75,0.95,0.05,10
63,370.0,0.12333333333333334,5.639742591014248,0.4948336742416945,45464.56452389476,3000.0,5.24515393386545,60,FD-NoF,0.75,0.95,0.05,10
64,321.39197530864186,0.10713065843621396,5.645883830837876,0.4937789936878413,45464.56452389476,3000.0,1.867822318526544,60,FD-NoF,0.75,0.95,0.05,10
65,258.89583333333326,0.08629861111111109,5.653208968510304,0.4930249837120214,45464.56452389476,3000.0,2.212649945474373,60,FD-NoF,0.75,0.95,0.05,10
66,311.5,0.10383333333333333,5.659245714348691,0.49196152067482135,45464.56452389476,3000.0,2.4249471458773786,60,FD-NoF,0.75,0.95,0.05,10
67,310.27380952380963,0.10342460317460321,5.667017829706313,0.4904937100467345,45464.56452389476,3000.0,2.712008501594049,60,FD-NoF,0.75,0.95,0.05,10
68,301.0,0.10033333333333333,5.667514008349319,0.48770470429687457,45464.56452389476,3000.0,1.7582417582417582,60,FD-NoF,0.75,0.95,0.05,10
69,275.0,0.09166666666666666,5.666265353512373,0.4863365371680943,45464.56452389476,3000.0,1.9202072538860104,60,FD-NoF,0.75,0.95,0.05,10
70,310.0,0.10333333333333333,5.662566192936738,0.4840765726442568,45464.56452389476,3000.0,1.9763440860215054,60,FD-NoF,0.75,0.95,0.05,10
71,294.75,0.09825,5.660034230375753,0.482234217904247,45464.56452389476,3000.0,2.9900442477876106,60,FD-NoF,0.75,0.95,0.05,10
72,315.0,0.105,5.659904909723372,0.47433293695206263,45464.56452389476,3000.0,3.910519951632406,60,FD-NoF,0.75,0.95,0.05,10
73,302.5,0.10083333333333333,5.659560922718669,0.4705159364100837,45464.56452389476,3000.0,3.55011655011655,60,FD-NoF,0.75,0.95,0.05,10
74,367.0,0.12233333333333334,5.658287534752334,0.4683593481442859,45464.56452389476,3000.0,3.390092879256966,60,FD-NoF,0.75,0.95,0.05,10
75,289.16666666666674,0.09638888888888891,5.661069302648566,0.4995514002980983,45464.56452389476,3000.0,4.015294117647059,60,FD-NoF,0.75,0.95,0.05,10
76,367.4545454545455,0.1224848484848485,5.6647969790101715,0.4983969937032289,45464.56452389476,3000.0,3.133832976445396,60,FD-NoF,0.75,0.95,0.05,10
77,280.22,0.09340666666666668,5.666225407439058,0.49588489900300053,45464.56452389476,3000.0,3.2103487064116987,60,FD-NoF,0.75,0.95,0.05,10
78,355.5,0.1185,5.6650508548562755,0.4922128476994404,45464.56452389476,3000.0,7.163043478260869,60,FD-NoF,0.75,0.95,0.05,10
79,399.0,0.133,5.66177267704367,0.5161691384643385,45464.56452389476,3000.0,16.558679706601467,60,FD-NoF,0.75,0.95,0.05,10
80,352.5,0.1175,5.6609213381843535,0.511868535397268,45464.56452389476,3000.0,3.812169312169312,60,FD-NoF,0.75,0.95,0.05,10
