Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1369.9999999999998,0.4566666666666666,-0.2833333333333333,-0.4831955522462645,44317.632249402115,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,17
2,1187.0,0.39566666666666667,1.6294438431938425,-0.30107650307958866,44317.632249402115,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,17
3,1137.0,0.379,4.709427359360215,-0.23744778215187282,44317.632249402115,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,17
4,1149.0,0.383,5.737325773728105,-0.017336030027860876,44317.632249402115,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,17
5,1170.0,0.39,5.964069437178408,-0.010183110327854232,44317.632249402115,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,17
6,1080.0,0.36,3.7498925001471437,0.03229928125606034,44317.632249402115,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,17
7,1118.0,0.37266666666666665,2.9475798161021194,0.13151383230405775,44317.632249402115,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,17
8,942.0000000000002,0.31400000000000006,2.9382020070069177,0.31633740600371285,44317.632249402115,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,17
9,1007.0,0.33566666666666667,2.8123194381756913,0.4118476750360934,44317.632249402115,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,17
10,1160.0,0.38666666666666666,2.895271445115952,0.4157208589907881,44317.632249402115,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,17
11,1034.0,0.3446666666666667,2.991124358616555,0.4113374781246124,44317.632249402115,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,17
12,949.0,0.31633333333333336,2.927524551653454,0.4065198719793136,44317.632249402115,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,17
13,1014.0,0.338,2.960809535149195,0.40955275336141006,44317.632249402115,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,17
14,1067.0,0.3556666666666667,4.269156854007561,0.4106954390549671,44317.632249402115,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,17
15,927.0,0.309,4.452753006977295,0.3991840922390157,44317.632249402115,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,17
16,959.0,0.31966666666666665,4.637577586305219,0.39852396922578937,44317.632249402115,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,17
