Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,43980.999133336234,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,23
2,1187.0,0.39566666666666667,1.6475330687830667,-0.30149637155012116,43980.999133336234,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,23
3,1154.0,0.38466666666666666,4.6447625600955655,-0.238239423635035,43980.999133336234,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,23
4,1149.0,0.383,5.667975264898322,-0.017978931341956057,43980.999133336234,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,23
5,1170.0,0.39,5.908546550229306,-0.011063821185489266,43980.999133336234,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,23
6,1080.0,0.36,3.5936585105412933,0.031723342804989535,43980.999133336234,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,23
7,1105.0,0.36833333333333335,2.9239898322908036,0.13268123721314415,43980.999133336234,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,23
8,942.0000000000002,0.31400000000000006,2.9336268171130118,0.3158806193742319,43980.999133336234,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,23
9,1007.0000000000002,0.3356666666666667,2.820809718816595,0.40924766454055483,43980.999133336234,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,23
10,1160.0,0.38666666666666666,2.909013882121363,0.41401219312515114,43980.999133336234,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,23
11,1034.0,0.3446666666666667,2.9997760635974373,0.4105802092747039,43980.999133336234,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,23
12,949.0,0.31633333333333336,2.931939421636955,0.40574072199772765,43980.999133336234,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,23
13,1013.9999999999998,0.3379999999999999,2.9823570325097197,0.4084562135476009,43980.999133336234,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,23
14,1067.0000000000002,0.35566666666666674,4.304215861699567,0.40965737519989026,43980.999133336234,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,23
15,900.0,0.3,4.473852892707131,0.39765916730935824,43980.999133336234,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,23
16,959.0,0.31966666666666665,4.658829495432945,0.39743031199251255,43980.999133336234,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,23
17,913.9999999999998,0.3046666666666666,4.800452368656545,0.42570578143716836,43980.999133336234,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,23
18,1071.0,0.357,5.031100466089854,0.46159733992781227,43980.999133336234,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,23
19,1031.0,0.3436666666666667,5.2873370527435375,0.4926651064743942,43980.999133336234,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,23
20,1034.0,0.3446666666666667,5.451414812568444,0.4953857811699077,43980.999133336234,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,23
21,1037.0,0.3456666666666667,4.897240917173462,0.49854580344307475,43980.999133336234,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,23
