Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1369.9999999999998,0.4566666666666666,-0.2833333333333333,-0.4831955522462645,45998.158349723264,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,20
2,1187.0,0.39566666666666667,1.6654791967291962,-0.30208713290933764,45998.158349723264,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,20
3,1154.0,0.38466666666666666,4.580607266459806,-0.23935531511143818,45998.158349723264,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,20
4,1149.0,0.383,5.66452006426174,-0.02029522684965727,45998.158349723264,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,20
5,1170.0,0.39,5.909210389918441,-0.012613127740286093,45998.158349723264,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,20
6,1080.0,0.36,3.6993337310923375,0.028768398592814874,45998.158349723264,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,20
7,1118.0,0.37266666666666665,2.969627219936299,0.13070453835012255,45998.158349723264,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,20
8,941.9999999999998,0.31399999999999995,2.9872844961939413,0.31301898734166517,45998.158349723264,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,20
9,1007.0,0.33566666666666667,2.8798145926404866,0.4064105168477575,45998.158349723264,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,20
10,1160.0,0.38666666666666666,2.972582972855222,0.4110863991026068,45998.158349723264,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,20
11,1034.0,0.3446666666666667,3.0745435690385983,0.4086382471601246,45998.158349723264,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,20
12,949.0000000000001,0.31633333333333336,3.0137584208563917,0.40359226751600086,45998.158349723264,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,20
13,1014.0,0.338,3.053318305731634,0.40660402370899124,45998.158349723264,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,20
14,1067.0,0.3556666666666667,4.344780043162895,0.40787857409518596,45998.158349723264,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,20
15,927.0,0.309,4.509579931100601,0.3964355960989116,45998.158349723264,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,20
16,959.0000000000002,0.31966666666666677,4.695088879583147,0.3962184582919586,45998.158349723264,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,20
