Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,44857.677814342234,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,30
2,1187.0,0.39566666666666667,1.649721620971618,-0.30156841561831815,44857.677814342234,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,30
3,1154.0000000000002,0.38466666666666677,4.621601798403552,-0.2380256621395051,44857.677814342234,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,30
4,1149.0,0.383,5.619673656513275,-0.01661218050939319,44857.677814342234,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,30
5,1170.0,0.39,5.833821230769712,-0.010172976889092671,44857.677814342234,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,30
6,1047.0,0.349,3.6144683893088643,0.029270021328352238,44857.677814342234,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,30
7,1118.0,0.37266666666666665,2.92495260110678,0.13125545172929573,44857.677814342234,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,30
8,942.0000000000001,0.31400000000000006,2.9430867826407363,0.31339259057937635,44857.677814342234,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,30
9,1007.0,0.33566666666666667,2.8285765129071945,0.41004291967072076,44857.677814342234,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,30
10,1145.0,0.38166666666666665,2.919704108189821,0.4136916039101798,44857.677814342234,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,30
11,1034.0,0.3446666666666667,3.0111745254670703,0.4092920378491429,44857.677814342234,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,30
12,948.9999999999999,0.3163333333333333,2.939305894342658,0.4048274492306217,44857.677814342234,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,30
13,1013.9999999999998,0.3379999999999999,2.982574053525473,0.4077621468147264,44857.677814342234,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,30
14,1067.0,0.3556666666666667,4.222250480237353,0.40907177836365105,44857.677814342234,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,30
15,927.0,0.309,4.4107450065637845,0.39941076066842807,44857.677814342234,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,30
16,959.0,0.31966666666666665,4.600853078045423,0.39859779130146195,44857.677814342234,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,30
17,914.0000000000002,0.30466666666666675,4.747529666542926,0.426859160967029,44857.677814342234,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,30
18,1071.0,0.357,4.981030899788354,0.4626260516557261,44857.677814342234,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,30
19,1031.0,0.3436666666666667,5.246427672369167,0.4932343916154921,44857.677814342234,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,30
20,1048.0,0.34933333333333333,5.414313157934255,0.4959245375564199,44857.677814342234,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,30
