Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,44255.07188974254,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,6
2,1187.0,0.39566666666666667,1.63323172198172,-0.30114064181802375,44255.07188974254,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,6
3,1154.0,0.38466666666666666,4.694632144359682,-0.23756386167763938,44255.07188974254,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,6
4,1149.0,0.383,5.690211060871726,-0.016461560994801852,44255.07188974254,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,6
5,1143.0,0.381,5.907305926440267,-0.010069585240751659,44255.07188974254,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,6
6,1080.0,0.36,3.5628839308133364,0.03278757352987706,44255.07188974254,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,6
7,1117.9999999999998,0.3726666666666666,2.896518172263648,0.13364925086996388,44255.07188974254,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,6
8,942.0,0.314,2.9125433358131305,0.3159833244359106,44255.07188974254,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,6
9,1006.9999999999999,0.3356666666666666,2.796536828240412,0.40942115252719646,44255.07188974254,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,6
10,1160.0,0.38666666666666666,2.8838412620217344,0.41424012639701835,44255.07188974254,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,6
11,1034.0,0.3446666666666667,2.9732522755651956,0.41077995709534965,44255.07188974254,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,6
12,949.0000000000001,0.31633333333333336,2.9101344329870638,0.4059487238924916,44255.07188974254,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,6
13,1014.0,0.338,2.9430982072627008,0.4089673361448618,44255.07188974254,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,6
14,1067.0,0.3556666666666667,4.287180409656156,0.410214450837774,44255.07188974254,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,6
15,907.0,0.30233333333333334,4.457858640202071,0.3999604771090515,44255.07188974254,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,6
16,959.0,0.31966666666666665,4.646792937261217,0.3992082284175776,44255.07188974254,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,6
17,914.0,0.30466666666666664,4.796351415108415,0.4269910297068717,44255.07188974254,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,6
18,1071.0,0.357,5.041327385967515,0.46239283380095186,44255.07188974254,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,6
19,1031.0,0.3436666666666667,5.3045202161740015,0.4928532889556705,44255.07188974254,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,6
20,1048.0,0.34933333333333333,5.475557446045272,0.495409206412779,44255.07188974254,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,6
21,1045.5,0.3485,4.909809545533062,0.49846568680635056,44255.07188974254,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,6
