Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,47152.46734296499,3000.0,2.5525547445255476,60,FD-NoF,0.75,0.95,0.05,22
2,1187.0,0.39566666666666667,1.6177014189514176,-0.3008776729904401,47152.46734296499,3000.0,1.7245155855096883,60,FD-NoF,0.75,0.95,0.05,22
3,1153.9999999999998,0.3846666666666666,4.659727420177614,-0.23827645932448005,47152.46734296499,3000.0,3.4991334488734833,60,FD-NoF,0.75,0.95,0.05,22
4,1149.0,0.383,5.693526625000689,-0.019342530949051008,47152.46734296499,3000.0,2.5735422106179286,60,FD-NoF,0.75,0.95,0.05,22
5,1170.0,0.39,5.934611261743918,-0.0114908608774604,47152.46734296499,3000.0,1.164957264957265,60,FD-NoF,0.75,0.95,0.05,22
6,1080.0,0.36,3.6412478957493186,0.029876868108056707,47152.46734296499,3000.0,2.8787037037037035,60,FD-NoF,0.75,0.95,0.05,22
7,1118.0,0.37266666666666665,2.963152579889749,0.1318945627801833,47152.46734296499,3000.0,5.638640429338103,60,FD-NoF,0.75,0.95,0.05,22
8,942.0,0.314,2.9729618515152607,0.3143404197593732,47152.46734296499,3000.0,2.964968152866242,60,FD-NoF,0.75,0.95,0.05,22
9,1006.9999999999999,0.3356666666666666,2.853826772898562,0.4089087732924586,47152.46734296499,3000.0,3.3296921549155907,60,FD-NoF,0.75,0.95,0.05,22
10,1160.0,0.38666666666666666,2.9372205696219043,0.41311364612817025,47152.46734296499,3000.0,1.7025862068965518,60,FD-NoF,0.75,0.95,0.05,22
11,1034.0,0.3446666666666667,3.02927624030721,0.40937349827653796,47152.46734296499,3000.0,2.1595744680851063,60,FD-NoF,0.75,0.95,0.05,22
12,949.0,0.31633333333333336,2.9575713092655604,0.40461173176164156,47152.46734296499,3000.0,2.338250790305585,60,FD-NoF,0.75,0.95,0.05,22
13,1014.0,0.338,2.999660366512488,0.40755568527041264,47152.46734296499,3000.0,1.319526627218935,60,FD-NoF,0.75,0.95,0.05,22
14,1067.0,0.3556666666666667,4.308822634302989,0.409217130325181,47152.46734296499,3000.0,2.14058106841612,60,FD-NoF,0.75,0.95,0.05,22
15,927.0,0.309,4.4722390333234285,0.3993098683119939,47152.46734296499,3000.0,3.0647249190938513,60,FD-NoF,0.75,0.95,0.05,22
16,959.0,0.31966666666666665,4.658538707195197,0.3988316806433623,47152.46734296499,3000.0,3.440041710114703,60,FD-NoF,0.75,0.95,0.05,22
17,914.0,0.30466666666666664,4.818045489962399,0.4236209317586103,47152.46734296499,3000.0,3.202407002188184,60,FD-NoF,0.75,0.95,0.05,22
18,1071.0000000000002,0.3570000000000001,5.055360655738961,0.46024070512652726,47152.46734296499,3000.0,1.188608776844071,60,FD-NoF,0.75,0.95,0.05,22
19,1031.0,0.3436666666666667,5.314492892506514,0.4913651920567458,47152.46734296499,3000.0,3.322987390882638,60,FD-NoF,0.75,0.95,0.05,22
20,1048.0,0.34933333333333333,5.482219142584383,0.4946338483764511,47152.46734296499,3000.0,1.1087786259541985,60,FD-NoF,0.75,0.95,0.05,22
21,1067.0,0.3556666666666667,4.949421455205895,0.4978601427971254,47152.46734296499,3000.0,0.9539823008849557,60,FD-NoF,0.75,0.95,0.05,22
22,1094.0,0.36466666666666664,5.038172464722666,0.49619575840332736,47152.46734296499,3000.0,2.729433272394881,60,FD-NoF,0.75,0.95,0.05,22
23,950.0,0.31666666666666665,5.1750098522463635,0.49079728632468805,47152.46734296499,3000.0,4.1410526315789475,60,FD-NoF,0.75,0.95,0.05,22
24,690.8701388888888,0.2302900462962963,5.038744815205084,0.4914542362186906,47152.46734296499,3000.0,1.2628372497824194,60,FD-NoF,0.75,0.95,0.05,22
25,933.0,0.311,5.015924729875908,0.5225245626416448,47152.46734296499,3000.0,2.356913183279743,60,FD-NoF,0.75,0.95,0.05,22
26,780.4021261825044,0.2601340420608348,5.114681406679657,0.5227282070005325,47152.46734296499,3000.0,1.8845738942826322,60,FD-NoF,0.75,0.95,0.05,22
27,900.1672926746458,0.3000557642248819,5.171459908221694,0.5181516543835096,47152.46734296499,3000.0,2.800825593395253,60,FD-NoF,0.75,0.95,0.05,22
28,733.9627454051797,0.24465424846839323,5.267242567810993,0.5187302803221431,47152.46734296499,3000.0,2.808450704225352,60,FD-NoF,0.75,0.95,0.05,22
29,632.0370370370371,0.210679012345679,5.32311928743554,0.5137750016231365,47152.46734296499,3000.0,8.8046783625731,60,FD-NoF,0.75,0.95,0.05,22
30,664.5000000000001,0.22150000000000003,5.372811413602379,0.513832334869129,47152.46734296499,3000.0,2.1718426501035197,60,FD-NoF,0.75,0.95,0.05,22
31,713.15625,0.23771875,5.482505094629882,0.5110986418284018,47152.46734296499,3000.0,4.195694716242661,60,FD-NoF,0.75,0.95,0.05,22
32,639.6213097155126,0.2132071032385042,5.491556834882473,0.5041615713434884,47152.46734296499,3000.0,4.210698689956332,60,FD-NoF,0.75,0.95,0.05,22
33,595.4845238095238,0.19849484126984127,5.534010952518757,0.499534466840843,47152.46734296499,3000.0,4.503378378378378,60,FD-NoF,0.75,0.95,0.05,22
34,553.3569418676562,0.1844523139558854,5.549487066395856,0.5289102001233765,47152.46734296499,3000.0,2.2396265560165975,60,FD-NoF,0.75,0.95,0.05,22
35,546.75,0.18225,5.5795583632748045,0.5218371147709359,47152.46734296499,3000.0,2.040498442367601,60,FD-NoF,0.75,0.95,0.05,22
36,452.0,0.15066666666666667,5.584330232816661,0.5125126647004327,47152.46734296499,3000.0,13.937759336099585,60,FD-NoF,0.75,0.95,0.05,22
37,386.75,0.12891666666666668,5.590564860630339,0.5074099248087734,47152.46734296499,3000.0,2.4952380952380953,60,FD-NoF,0.75,0.95,0.05,22
38,271.0,0.09033333333333333,5.583697882151851,0.4973859094014688,47152.46734296499,3000.0,5.352739726027397,60,FD-NoF,0.75,0.95,0.05,22
39,350.0,0.11666666666666667,5.587151053400102,0.48950985030003014,47152.46734296499,3000.0,3.691329479768786,60,FD-NoF,0.75,0.95,0.05,22
40,335.8333333333333,0.11194444444444444,5.582081851982744,0.485774820651994,47152.46734296499,3000.0,2.5090702947845807,60,FD-NoF,0.75,0.95,0.05,22
41,349.476388888889,0.11649212962962967,5.591520930841967,0.48343959104488354,47152.46734296499,3000.0,1.7336898395721925,60,FD-NoF,0.75,0.95,0.05,22
42,413.9961538461539,0.13799871794871796,5.594957561053749,0.4829738485113598,47152.46734296499,3000.0,1.6613508442776737,60,FD-NoF,0.75,0.95,0.05,22
43,445.3333333333335,0.1484444444444445,5.572861929304879,0.48036904955258475,47152.46734296499,3000.0,3.378787878787879,60,FD-NoF,0.75,0.95,0.05,22
44,350.25,0.11675,5.589641827237601,0.4802020201426149,47152.46734296499,3000.0,1.8576017130620985,60,FD-NoF,0.75,0.95,0.05,22
45,289.0,0.09633333333333334,5.593047293163123,0.47629796421117526,47152.46734296499,3000.0,4.0950782997762865,60,FD-NoF,0.75,0.95,0.05,22
46,444.0,0.148,5.602260376660428,0.47280563962497657,47152.46734296499,3000.0,4.428884026258205,60,FD-NoF,0.75,0.95,0.05,22
47,411.6999999999999,0.1372333333333333,5.616620305550198,0.47313704641300797,47152.46734296499,3000.0,1.5320574162679426,60,FD-NoF,0.75,0.95,0.05,22
48,388.0,0.12933333333333333,5.619723258223019,0.47261622413536136,47152.46734296499,3000.0,2.500968992248062,60,FD-NoF,0.75,0.95,0.05,22
49,419.62142857142857,0.1398738095238095,5.616376592326415,0.4987225431384114,47152.46734296499,3000.0,1.5088062622309197,60,FD-NoF,0.75,0.95,0.05,22
50,489.73333333333323,0.16324444444444441,5.622949452476148,0.49733724857450984,47152.46734296499,3000.0,1.694207027540361,60,FD-NoF,0.75,0.95,0.05,22
51,361.2750000000001,0.12042500000000003,5.630946352284999,0.4961482920562003,47152.46734296499,3000.0,2.942366026289181,60,FD-NoF,0.75,0.95,0.05,22
52,289.0,0.09633333333333334,5.649588448462482,0.496224530213069,47152.46734296499,3000.0,1.6326530612244898,60,FD-NoF,0.75,0.95,0.05,22
53,368.75,0.12291666666666666,5.661899476386652,0.495883688472194,47152.46734296499,3000.0,1.4770459081836327,60,FD-NoF,0.75,0.95,0.05,22
54,357.12222222222226,0.11904074074074075,5.665979268845698,0.49471916118479436,47152.46734296499,3000.0,2.1599210266535045,60,FD-NoF,0.75,0.95,0.05,22
55,387.66215277777775,0.12922071759259257,5.672828061471037,0.4923705276979013,47152.46734296499,3000.0,6.810865191146881,60,FD-NoF,0.75,0.95,0.05,22
56,274.7500000000001,0.09158333333333338,5.685261158662775,0.4913740144313413,47152.46734296499,3000.0,3.200190657769304,60,FD-NoF,0.75,0.95,0.05,22
57,302.5071428571428,0.10083571428571426,5.69397560741928,0.4909459255169034,47152.46734296499,3000.0,1.4217311233885819,60,FD-NoF,0.75,0.95,0.05,22
58,336.334375,0.11211145833333334,5.718751858091839,0.49047689887400125,47152.46734296499,3000.0,2.380952380952381,60,FD-NoF,0.75,0.95,0.05,22
59,418.5,0.1395,5.728572035708952,0.486838680050913,47152.46734296499,3000.0,2.824919441460795,60,FD-NoF,0.75,0.95,0.05,22
60,467.0,0.15566666666666668,5.728704173182815,0.4806807172184614,47152.46734296499,3000.0,3.391919191919192,60,FD-NoF,0.75,0.95,0.05,22
61,426.0,0.142,5.733703758619925,0.47698857057799426,47152.46734296499,3000.0,2.568273092369478,60,FD-NoF,0.75,0.95,0.05,22
62,341.05612244897975,0.11368537414965992,5.738856771883501,0.5092288869097371,47152.46734296499,3000.0,2.0248520710059172,60,FD-NoF,0.75,0.95,0.05,22
63,339.27083333333326,0.11309027777777775,5.744084058667116,0.5061024126049893,47152.46734296499,3000.0,5.24515393386545,60,FD-NoF,0.75,0.95,0.05,22
64,225.0,0.075,5.747550584086578,0.5046487704035718,47152.46734296499,3000.0,1.867822318526544,60,FD-NoF,0.75,0.95,0.05,22
65,180.72222222222211,0.060240740740740706,5.753403466034465,0.5037808835996594,47152.46734296499,3000.0,2.212649945474373,60,FD-NoF,0.75,0.95,0.05,22
66,237.5,0.07916666666666666,5.755770209316016,0.5020725038909326,47152.46734296499,3000.0,2.4249471458773786,60,FD-NoF,0.75,0.95,0.05,22
67,279.0,0.093,5.760436011466402,0.4999426845467855,47152.46734296499,3000.0,2.712008501594049,60,FD-NoF,0.75,0.95,0.05,22
68,308.20000000000016,0.10273333333333338,5.75878242033835,0.4966691474127671,47152.46734296499,3000.0,1.7582417582417582,60,FD-NoF,0.75,0.95,0.05,22
69,307.46296296296305,0.10248765432098768,5.758045097219327,0.49539710899323014,47152.46734296499,3000.0,1.9202072538860104,60,FD-NoF,0.75,0.95,0.05,22
70,330.0,0.11,5.757104935137735,0.4936551165988881,47152.46734296499,3000.0,1.9763440860215054,60,FD-NoF,0.75,0.95,0.05,22
71,339.4880952380952,0.1131626984126984,5.756859104627026,0.49191348320478884,47152.46734296499,3000.0,2.9900442477876106,60,FD-NoF,0.75,0.95,0.05,22
72,320.5000000000001,0.10683333333333338,5.756779143549147,0.48390398343133245,47152.46734296499,3000.0,3.910519951632406,60,FD-NoF,0.75,0.95,0.05,22
73,330.625,0.11020833333333334,5.7566932728037585,0.4803159435477894,47152.46734296499,3000.0,3.55011655011655,60,FD-NoF,0.75,0.95,0.05,22
74,406.9927536231885,0.13566425120772949,5.76119941938542,0.47783450384490134,47152.46734296499,3000.0,3.390092879256966,60,FD-NoF,0.75,0.95,0.05,22
