Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,78013.95153204788,3000.0,2.5525547445255476,60,Transitive FD-NoF,0.75,0.95,0.05,28
2,1187.0000000000005,0.39566666666666683,1.6522466017932012,-0.3016515344452113,78013.95153204788,3000.0,1.7245155855096883,60,Transitive FD-NoF,0.75,0.95,0.05,28
3,1154.0000000000057,0.38466666666666854,4.601610577731792,-0.23943102582228837,78013.95153204788,3000.0,3.4991334488734833,60,Transitive FD-NoF,0.75,0.95,0.05,28
4,1139.271075714303,0.37975702523810095,5.679364305209979,-0.01967009853938245,78013.95153204788,3000.0,2.5735422106179286,60,Transitive FD-NoF,0.75,0.95,0.05,28
5,1155.005684963966,0.38500189498798865,5.9109308754462795,-0.012486685546081205,78013.95153204788,3000.0,1.164957264957265,60,Transitive FD-NoF,0.75,0.95,0.05,28
6,1066.5515054288137,0.35551716847627124,3.599156389638773,0.03581849139075509,78013.95153204788,3000.0,2.8787037037037035,60,Transitive FD-NoF,0.75,0.95,0.05,28
7,1100.2752001496356,0.36675840004987853,2.898806432353737,0.13444476570116107,78013.95153204788,3000.0,5.638640429338103,60,Transitive FD-NoF,0.75,0.95,0.05,28
8,922.4892467544915,0.30749641558483054,2.904278432333181,0.3174725043646103,78013.95153204788,3000.0,2.964968152866242,60,Transitive FD-NoF,0.75,0.95,0.05,28
9,987.1824935550484,0.3290608311850161,2.7799895649832567,0.4138239855879681,78013.95153204788,3000.0,3.3296921549155907,60,Transitive FD-NoF,0.75,0.95,0.05,28
10,1143.670328231783,0.38122344274392767,2.8629302955580385,0.4175133927743764,78013.95153204788,3000.0,1.7025862068965518,60,Transitive FD-NoF,0.75,0.95,0.05,28
11,1028.5355458077313,0.34284518193591046,2.953624710903852,0.41307387545931823,78013.95153204788,3000.0,2.1595744680851063,60,Transitive FD-NoF,0.75,0.95,0.05,28
