Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1369.9999999999998,0.4566666666666666,-0.2833333333333333,-0.4831955522462645,78613.0897297853,3000.0,2.5525547445255476,60,Transitive FD-NoF,0.75,0.95,0.05,11
2,1186.9999999999993,0.39566666666666644,1.6445502856057317,-0.3013981825118293,78613.0897297853,3000.0,1.7245155855096883,60,Transitive FD-NoF,0.75,0.95,0.05,11
3,1153.999999999995,0.384666666666665,4.616784646271143,-0.23907701685061528,78613.0897297853,3000.0,3.4991334488734833,60,Transitive FD-NoF,0.75,0.95,0.05,11
4,1135.7566886713962,0.3785855628904654,5.63897239285019,-0.018163718885015844,78613.0897297853,3000.0,2.5735422106179286,60,Transitive FD-NoF,0.75,0.95,0.05,11
5,1167.9803027621263,0.38932676758737544,5.871258748402112,-0.011875322944010077,78613.0897297853,3000.0,1.164957264957265,60,Transitive FD-NoF,0.75,0.95,0.05,11
6,1065.1384469551958,0.35504614898506526,3.58097111623281,0.035952267297240534,78613.0897297853,3000.0,2.8787037037037035,60,Transitive FD-NoF,0.75,0.95,0.05,11
7,1113.714058885649,0.37123801962854963,2.8978084343533625,0.1356052064009417,78613.0897297853,3000.0,5.638640429338103,60,Transitive FD-NoF,0.75,0.95,0.05,11
8,939.8266249128964,0.3132755416376321,2.9010197059444702,0.31964714065553074,78613.0897297853,3000.0,2.964968152866242,60,Transitive FD-NoF,0.75,0.95,0.05,11
9,990.4962713739327,0.3301654237913109,2.786562093388726,0.4146206239725816,78613.0897297853,3000.0,3.3296921549155907,60,Transitive FD-NoF,0.75,0.95,0.05,11
10,1139.3900326562737,0.37979667755209123,2.8776929513772282,0.418746616022842,78613.0897297853,3000.0,1.7025862068965518,60,Transitive FD-NoF,0.75,0.95,0.05,11
11,1026.5719204939876,0.34219064016466255,2.969807188764064,0.4148764923346418,78613.0897297853,3000.0,2.1595744680851063,60,Transitive FD-NoF,0.75,0.95,0.05,11
12,931.0563547205713,0.31035211824019043,2.913404594029443,0.40904504986459067,78613.0897297853,3000.0,2.338250790305585,60,Transitive FD-NoF,0.75,0.95,0.05,11
13,974.288840551294,0.32476294685043133,2.9408748603460344,0.4120646404027118,78613.0897297853,3000.0,1.319526627218935,60,Transitive FD-NoF,0.75,0.95,0.05,11
14,1033.2717957098623,0.34442393190328746,4.096970109136242,0.4136389268188444,78613.0897297853,3000.0,2.14058106841612,60,Transitive FD-NoF,0.75,0.95,0.05,11
15,916.8945056953985,0.30563150189846616,4.264855544105364,0.4022095760078129,78613.0897297853,3000.0,3.0647249190938513,60,Transitive FD-NoF,0.75,0.95,0.05,11
16,948.2899865884374,0.3160966621961458,4.452710474136587,0.4011045330763115,78613.0897297853,3000.0,3.440041710114703,60,Transitive FD-NoF,0.75,0.95,0.05,11
17,902.7617078524906,0.30092056928416355,4.580763394282737,0.4292615703844457,78613.0897297853,3000.0,3.202407002188184,60,Transitive FD-NoF,0.75,0.95,0.05,11
18,1055.1026965205006,0.35170089884016686,4.820184971584063,0.46465618363404265,78613.0897297853,3000.0,1.188608776844071,60,Transitive FD-NoF,0.75,0.95,0.05,11
19,1020.6332006075738,0.3402110668691913,5.068119262714688,0.4956377108224442,78613.0897297853,3000.0,3.322987390882638,60,Transitive FD-NoF,0.75,0.95,0.05,11
20,1020.4528531247004,0.3401509510415668,5.236584198521006,0.4981862311802374,78613.0897297853,3000.0,1.1087786259541985,60,Transitive FD-NoF,0.75,0.95,0.05,11
21,1039.738747435147,0.34657958247838233,4.754230279205922,0.501029042825522,78613.0897297853,3000.0,0.9539823008849557,60,Transitive FD-NoF,0.75,0.95,0.05,11
22,1016.476992216085,0.33882566407202835,4.9117735616870615,0.49855008692239206,78613.0897297853,3000.0,2.729433272394881,60,Transitive FD-NoF,0.75,0.95,0.05,11
23,919.9261399738616,0.30664204665795386,5.036257371742783,0.49430470700878587,78613.0897297853,3000.0,4.1410526315789475,60,Transitive FD-NoF,0.75,0.95,0.05,11
24,992.7747817944733,0.3309249272648244,5.046923264122813,0.49591362946526485,78613.0897297853,3000.0,1.2628372497824194,60,Transitive FD-NoF,0.75,0.95,0.05,11
25,845.1135700354935,0.2817045233451645,5.010643506893389,0.5266301653712334,78613.0897297853,3000.0,2.356913183279743,60,Transitive FD-NoF,0.75,0.95,0.05,11
26,820.7474911499565,0.2735824970499855,5.112904945525498,0.5255413849569337,78613.0897297853,3000.0,1.8845738942826322,60,Transitive FD-NoF,0.75,0.95,0.05,11
27,889.2070019159632,0.29640233397198773,5.1710919685555625,0.5202190595026962,78613.0897297853,3000.0,2.800825593395253,60,Transitive FD-NoF,0.75,0.95,0.05,11
28,891.6094018303145,0.29720313394343817,5.324247992382343,0.521302601733814,78613.0897297853,3000.0,2.808450704225352,60,Transitive FD-NoF,0.75,0.95,0.05,11
29,749.4285675608373,0.2498095225202791,5.377037970610278,0.5155086337439636,78613.0897297853,3000.0,8.8046783625731,60,Transitive FD-NoF,0.75,0.95,0.05,11
30,852.079614179773,0.28402653805992434,5.49467613993592,0.515970617071464,78613.0897297853,3000.0,2.1718426501035197,60,Transitive FD-NoF,0.75,0.95,0.05,11
31,929.6219013216627,0.30987396710722087,5.654161929282271,0.5142678300644534,78613.0897297853,3000.0,4.195694716242661,60,Transitive FD-NoF,0.75,0.95,0.05,11
32,817.2014037958429,0.2724004679319476,5.669135105600327,0.5088595859923929,78613.0897297853,3000.0,4.210698689956332,60,Transitive FD-NoF,0.75,0.95,0.05,11
33,776.3995272627079,0.25879984242090265,5.7258512260017485,0.5054388032075876,78613.0897297853,3000.0,4.503378378378378,60,Transitive FD-NoF,0.75,0.95,0.05,11
