Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462644,57540.370704087996,3000.0,2.5525547445255476,60,Transitive FD-NoF,0.75,0.95,0.05,7
2,1175.858283551192,0.3919527611837307,1.6472155936090123,-0.30202469678930277,57540.370704087996,3000.0,1.7245155855096883,60,Transitive FD-NoF,0.75,0.95,0.05,7
3,1148.3465199891289,0.3827821733297096,4.609887611936986,-0.2396018833332632,57540.370704087996,3000.0,3.4991334488734833,60,Transitive FD-NoF,0.75,0.95,0.05,7
4,1147.0588183392595,0.3823529394464198,5.6903375441586395,-0.020365788186877242,57540.370704087996,3000.0,2.5735422106179286,60,Transitive FD-NoF,0.75,0.95,0.05,7
5,1167.6813832089158,0.38922712773630525,5.938018438316794,-0.012630656277123248,57540.370704087996,3000.0,1.164957264957265,60,Transitive FD-NoF,0.75,0.95,0.05,7
6,1077.2260829552968,0.3590753609850989,3.6732701198822126,0.032174721651082955,57540.370704087996,3000.0,2.8787037037037035,60,Transitive FD-NoF,0.75,0.95,0.05,7
7,1105.9335229604947,0.3686445076534982,2.91621333682381,0.13235024071975945,57540.370704087996,3000.0,5.638640429338103,60,Transitive FD-NoF,0.75,0.95,0.05,7
8,936.8198683746825,0.3122732894582275,2.915613313171018,0.3164278709866323,57540.370704087996,3000.0,2.964968152866242,60,Transitive FD-NoF,0.75,0.95,0.05,7
9,989.0200640188175,0.3296733546729392,2.804337619656063,0.4099632374892755,57540.370704087996,3000.0,3.3296921549155907,60,Transitive FD-NoF,0.75,0.95,0.05,7
10,1129.591403580561,0.376530467860187,2.894106480188219,0.4140645863998813,57540.370704087996,3000.0,1.7025862068965518,60,Transitive FD-NoF,0.75,0.95,0.05,7
11,1026.4496379068548,0.34214987930228496,2.980786276705055,0.41025987639392186,57540.370704087996,3000.0,2.1595744680851063,60,Transitive FD-NoF,0.75,0.95,0.05,7
12,938.5150791986221,0.312838359732874,2.900816871405871,0.4074985311987422,57540.370704087996,3000.0,2.338250790305585,60,Transitive FD-NoF,0.75,0.95,0.05,7
13,1004.9522743756721,0.3349840914585574,2.9304826204706487,0.41065888593561356,57540.370704087996,3000.0,1.319526627218935,60,Transitive FD-NoF,0.75,0.95,0.05,7
14,1047.5849268978473,0.34919497563261576,4.1915457765569295,0.4114485296493273,57540.370704087996,3000.0,2.14058106841612,60,Transitive FD-NoF,0.75,0.95,0.05,7
15,913.5525772922481,0.3045175257640827,4.3528798598255785,0.4010358069955968,57540.370704087996,3000.0,3.0647249190938513,60,Transitive FD-NoF,0.75,0.95,0.05,7
16,943.1319758130467,0.31437732527101553,4.537410656843952,0.40016738606426944,57540.370704087996,3000.0,3.440041710114703,60,Transitive FD-NoF,0.75,0.95,0.05,7
17,910.4993365782028,0.30349977885940094,4.685582027240044,0.4270564468835786,57540.370704087996,3000.0,3.202407002188184,60,Transitive FD-NoF,0.75,0.95,0.05,7
18,1056.09876646673,0.3520329221555767,4.928366560767703,0.4623927760630784,57540.370704087996,3000.0,1.188608776844071,60,Transitive FD-NoF,0.75,0.95,0.05,7
19,1009.1602915377651,0.3363867638459217,5.173562789625486,0.4933569507194569,57540.370704087996,3000.0,3.322987390882638,60,Transitive FD-NoF,0.75,0.95,0.05,7
20,1036.2264184474852,0.34540880614916175,5.34148203366474,0.49612855214636803,57540.370704087996,3000.0,1.1087786259541985,60,Transitive FD-NoF,0.75,0.95,0.05,7
21,1037.604646691042,0.3458682155636807,4.810311442379426,0.4993291912767163,57540.370704087996,3000.0,0.9539823008849557,60,Transitive FD-NoF,0.75,0.95,0.05,7
22,1059.1303783971628,0.3530434594657209,4.970443777139094,0.497488183656107,57540.370704087996,3000.0,2.729433272394881,60,Transitive FD-NoF,0.75,0.95,0.05,7
23,893.5720611755484,0.2978573537251828,5.110785793552334,0.49256001877704547,57540.370704087996,3000.0,4.1410526315789475,60,Transitive FD-NoF,0.75,0.95,0.05,7
24,924.3376370895978,0.3081125456965326,5.073673415938686,0.4941177639833,57540.370704087996,3000.0,1.2628372497824194,60,Transitive FD-NoF,0.75,0.95,0.05,7
25,902.6729560751228,0.3008909853583743,5.033050257674373,0.5261213036092178,57540.370704087996,3000.0,2.356913183279743,60,Transitive FD-NoF,0.75,0.95,0.05,7
26,851.5834541023997,0.2838611513674666,5.145717075518936,0.5259162851530877,57540.370704087996,3000.0,1.8845738942826322,60,Transitive FD-NoF,0.75,0.95,0.05,7
27,932.2929462679075,0.31076431542263583,5.20455754583038,0.5205506074942468,57540.370704087996,3000.0,2.800825593395253,60,Transitive FD-NoF,0.75,0.95,0.05,7
28,913.4165222876902,0.3044721740958967,5.365322343725202,0.5215964819415296,57540.370704087996,3000.0,2.808450704225352,60,Transitive FD-NoF,0.75,0.95,0.05,7
29,814.6418351631763,0.27154727838772547,5.417013519577915,0.516994862498447,57540.370704087996,3000.0,8.8046783625731,60,Transitive FD-NoF,0.75,0.95,0.05,7
30,803.1782399440299,0.2677260799813433,5.514505901320079,0.5172866768234662,57540.370704087996,3000.0,2.1718426501035197,60,Transitive FD-NoF,0.75,0.95,0.05,7
31,793.500509603305,0.2645001698677683,5.635967774112195,0.515198809550264,57540.370704087996,3000.0,4.195694716242661,60,Transitive FD-NoF,0.75,0.95,0.05,7
32,774.1081740227347,0.25803605800757823,5.6444242934530955,0.5102705885913095,57540.370704087996,3000.0,4.210698689956332,60,Transitive FD-NoF,0.75,0.95,0.05,7
33,702.3770425375865,0.23412568084586216,5.704367089676572,0.5072218155765024,57540.370704087996,3000.0,4.503378378378378,60,Transitive FD-NoF,0.75,0.95,0.05,7
34,708.4723103680282,0.23615743678934273,5.7506440024405565,0.5389799222542108,57540.370704087996,3000.0,2.2396265560165975,60,Transitive FD-NoF,0.75,0.95,0.05,7
35,746.5381828477939,0.24884606094926465,5.810962928069739,0.5345514325703057,57540.370704087996,3000.0,2.040498442367601,60,Transitive FD-NoF,0.75,0.95,0.05,7
36,696.5579166168477,0.2321859722056159,5.8647568627161,0.5264671302487147,57540.370704087996,3000.0,13.937759336099585,60,Transitive FD-NoF,0.75,0.95,0.05,7
37,560.5120897101217,0.18683736323670724,5.8944389099166,0.5238315398205287,57540.370704087996,3000.0,2.4952380952380953,60,Transitive FD-NoF,0.75,0.95,0.05,7
38,491.22995423079794,0.16374331807693265,5.909147170384496,0.5173290263726799,57540.370704087996,3000.0,5.352739726027397,60,Transitive FD-NoF,0.75,0.95,0.05,7
39,561.6584054140772,0.18721946847135906,5.91721174213699,0.5126897413187632,57540.370704087996,3000.0,3.691329479768786,60,Transitive FD-NoF,0.75,0.95,0.05,7
40,432.1792931960736,0.1440597643986912,5.924613875787046,0.5091934259973716,57540.370704087996,3000.0,2.5090702947845807,60,Transitive FD-NoF,0.75,0.95,0.05,7
41,428.13385085033855,0.1427112836167795,5.938956790986255,0.5071799753810234,57540.370704087996,3000.0,1.7336898395721925,60,Transitive FD-NoF,0.75,0.95,0.05,7
42,477.0011165402243,0.15900037218007476,5.958822204757651,0.5060815762054953,57540.370704087996,3000.0,1.6613508442776737,60,Transitive FD-NoF,0.75,0.95,0.05,7
43,461.310323642421,0.153770107880807,5.939699692360716,0.5031804419915544,57540.370704087996,3000.0,3.378787878787879,60,Transitive FD-NoF,0.75,0.95,0.05,7
44,405.13772192712275,0.13504590730904092,5.967995519796982,0.5028819466773367,57540.370704087996,3000.0,1.8576017130620985,60,Transitive FD-NoF,0.75,0.95,0.05,7
45,369.9181458330697,0.12330604861102322,5.976897271874517,0.49960990283811346,57540.370704087996,3000.0,4.0950782997762865,60,Transitive FD-NoF,0.75,0.95,0.05,7
46,375.30909478503276,0.1251030315950109,5.994261336625862,0.4952826275536202,57540.370704087996,3000.0,4.428884026258205,60,Transitive FD-NoF,0.75,0.95,0.05,7
47,490.98418283127955,0.1636613942770932,6.030797844014999,0.4952920618653199,57540.370704087996,3000.0,1.5320574162679426,60,Transitive FD-NoF,0.75,0.95,0.05,7
48,408.43355041152057,0.13614451680384018,6.034108118626844,0.49364846147343605,57540.370704087996,3000.0,2.500968992248062,60,Transitive FD-NoF,0.75,0.95,0.05,7
49,591.3902499282025,0.19713008330940082,6.039943732160489,0.5256982109977923,57540.370704087996,3000.0,1.5088062622309197,60,Transitive FD-NoF,0.75,0.95,0.05,7
50,601.3089820381764,0.2004363273460588,6.068325864613332,0.5244434469116356,57540.370704087996,3000.0,1.694207027540361,60,Transitive FD-NoF,0.75,0.95,0.05,7
51,480.65491557711727,0.16021830519237243,6.08952360627644,0.5233166570744278,57540.370704087996,3000.0,2.942366026289181,60,Transitive FD-NoF,0.75,0.95,0.05,7
52,389.0385858854671,0.12967952862848903,6.130204808328803,0.5235660831944096,57540.370704087996,3000.0,1.6326530612244898,60,Transitive FD-NoF,0.75,0.95,0.05,7
53,417.50730513313096,0.13916910171104366,6.1460338109564585,0.5232454407824675,57540.370704087996,3000.0,1.4770459081836327,60,Transitive FD-NoF,0.75,0.95,0.05,7
54,450.3123771924733,0.15010412573082443,6.166052801398364,0.522599169052032,57540.370704087996,3000.0,2.1599210266535045,60,Transitive FD-NoF,0.75,0.95,0.05,7
55,466.33806106381417,0.15544602035460472,6.184340241803587,0.5193996016764675,57540.370704087996,3000.0,6.810865191146881,60,Transitive FD-NoF,0.75,0.95,0.05,7
56,489.1048741329308,0.16303495804431026,6.22374812048726,0.5188111651537515,57540.370704087996,3000.0,3.200190657769304,60,Transitive FD-NoF,0.75,0.95,0.05,7
57,415.58238055623883,0.13852746018541295,6.254893749144909,0.5185492203058063,57540.370704087996,3000.0,1.4217311233885819,60,Transitive FD-NoF,0.75,0.95,0.05,7
58,463.57796435239914,0.15452598811746637,6.294645942210762,0.5178541571538927,57540.370704087996,3000.0,2.380952380952381,60,Transitive FD-NoF,0.75,0.95,0.05,7
59,358.59082221031156,0.11953027407010386,6.298083539742555,0.511904096354638,57540.370704087996,3000.0,2.824919441460795,60,Transitive FD-NoF,0.75,0.95,0.05,7
60,588.3256809271506,0.19610856030905022,6.3029170296998105,0.5083219384923334,57540.370704087996,3000.0,3.391919191919192,60,Transitive FD-NoF,0.75,0.95,0.05,7
61,494.5815916872526,0.16486053056241753,6.310766005305013,0.5059555588466264,57540.370704087996,3000.0,2.568273092369478,60,Transitive FD-NoF,0.75,0.95,0.05,7
62,360.81807473729543,0.12027269157909848,6.320734801546619,0.5376588193175514,57540.370704087996,3000.0,2.0248520710059172,60,Transitive FD-NoF,0.75,0.95,0.05,7
63,378.1540897174793,0.12605136323915975,6.333666405188049,0.5348386182293227,57540.370704087996,3000.0,5.24515393386545,60,Transitive FD-NoF,0.75,0.95,0.05,7
64,426.13678083684704,0.14204559361228233,6.362060975559344,0.5342902471155138,57540.370704087996,3000.0,1.867822318526544,60,Transitive FD-NoF,0.75,0.95,0.05,7
65,384.8290047315022,0.12827633491050075,6.400989891559964,0.5339714895112027,57540.370704087996,3000.0,2.212649945474373,60,Transitive FD-NoF,0.75,0.95,0.05,7
66,357.5841631685786,0.11919472105619286,6.4113485822572995,0.5331051029580446,57540.370704087996,3000.0,2.4249471458773786,60,Transitive FD-NoF,0.75,0.95,0.05,7
67,346.0000000000001,0.11533333333333337,6.419213300984821,0.5312958927731047,57540.370704087996,3000.0,2.712008501594049,60,Transitive FD-NoF,0.75,0.95,0.05,7
68,365.2138011695896,0.12173793372319654,6.419292261095468,0.5286256348092923,57540.370704087996,3000.0,1.7582417582417582,60,Transitive FD-NoF,0.75,0.95,0.05,7
69,360.15476404857907,0.12005158801619302,6.420201965306758,0.5273777875908013,57540.370704087996,3000.0,1.9202072538860104,60,Transitive FD-NoF,0.75,0.95,0.05,7
70,375.41354466408575,0.12513784822136192,6.417644430661955,0.5261486927300649,57540.370704087996,3000.0,1.9763440860215054,60,Transitive FD-NoF,0.75,0.95,0.05,7
71,379.630982673851,0.12654366089128366,6.417522426116944,0.5249153419370832,57540.370704087996,3000.0,2.9900442477876106,60,Transitive FD-NoF,0.75,0.95,0.05,7
72,315.7500000000002,0.10525000000000008,6.416729302338928,0.5157851074161929,57540.370704087996,3000.0,3.910519951632406,60,Transitive FD-NoF,0.75,0.95,0.05,7
73,334.0320813771535,0.11134402712571782,6.417610111386794,0.5125849483799823,57540.370704087996,3000.0,3.55011655011655,60,Transitive FD-NoF,0.75,0.95,0.05,7
74,383.7254880048497,0.12790849600161658,6.416440905085373,0.5112270898419848,57540.370704087996,3000.0,3.390092879256966,60,Transitive FD-NoF,0.75,0.95,0.05,7
75,308.1855018460162,0.10272850061533874,6.419059169534337,0.5426391978465698,57540.370704087996,3000.0,4.015294117647059,60,Transitive FD-NoF,0.75,0.95,0.05,7
76,356.98601932968927,0.11899533977656308,6.422267107601694,0.5414926129334161,57540.370704087996,3000.0,3.133832976445396,60,Transitive FD-NoF,0.75,0.95,0.05,7
