Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,2815.0,0.4691666666666667,-0.31666666666666665,-0.6666666666666666,91537.53382117997,6000.0,0.7632863340563991,60,Transitive FD-NoF,0.75,0.95,0.05,27
2,1476.0000000000002,0.24600000000000002,0.15992527277895588,-0.5333333333333333,91537.53382117997,6000.0,0.4081858407079646,60,Transitive FD-NoF,0.75,0.95,0.05,27
3,3407.999999999999,0.5679999999999998,1.014399419806992,-0.43333333333333335,91537.53382117997,6000.0,0.9670828603859251,60,Transitive FD-NoF,0.75,0.95,0.05,27
4,2411.0,0.4018333333333333,1.2849662917477906,-0.4,91537.53382117997,6000.0,0.6691645850679989,60,Transitive FD-NoF,0.75,0.95,0.05,27
5,792.0,0.132,2.247614680712262,-0.3333333333333333,91537.53382117997,6000.0,0.22006112809113643,60,Transitive FD-NoF,0.75,0.95,0.05,27
6,2527.0,0.4211666666666667,2.468464742925312,-0.3,91537.53382117997,6000.0,0.7224128073184677,60,Transitive FD-NoF,0.75,0.95,0.05,27
7,3254.0,0.5423333333333333,2.436660559126172,-0.2724622462246225,91537.53382117997,6000.0,1.6455995274660367,60,Transitive FD-NoF,0.75,0.95,0.05,27
8,2049.9999999999986,0.34166666666666645,3.312439639333732,-0.23912891289128915,91537.53382117997,6000.0,0.6408252578930916,60,Transitive FD-NoF,0.75,0.95,0.05,27
9,2776.000000000006,0.46266666666666767,2.6854633608523355,-0.17246224622462236,91537.53382117997,6000.0,0.8093294460641399,60,Transitive FD-NoF,0.75,0.95,0.05,27
10,1494.9999999999986,0.24916666666666645,2.8079583723197215,-0.17246224622462236,91537.53382117997,6000.0,0.40625,60,Transitive FD-NoF,0.75,0.95,0.05,27
11,1605.0,0.2675,2.786635286580574,-0.1391289128912891,91537.53382117997,6000.0,0.47122724603640637,60,Transitive FD-NoF,0.75,0.95,0.05,27
12,1594.9999999999986,0.2658333333333331,2.9009670828501144,-0.13912891289128912,91537.53382117997,6000.0,0.47969924812030074,60,Transitive FD-NoF,0.75,0.95,0.05,27
13,695.0,0.11583333333333333,2.9565310860805023,-0.039128912891289135,91537.53382117997,6000.0,0.20617027588252743,60,Transitive FD-NoF,0.75,0.95,0.05,27
14,1670.000000000001,0.2783333333333335,2.9250939655605626,-0.005795579557955788,91537.53382117997,6000.0,0.48363741673906746,60,Transitive FD-NoF,0.75,0.95,0.05,27
15,1961.0000000000011,0.32683333333333353,2.931881292755088,-0.005795579557955803,91537.53382117997,6000.0,0.6435838529701345,60,Transitive FD-NoF,0.75,0.95,0.05,27
16,2660.6061181434593,0.4434343530239099,3.0149601886667408,0.027484502489032742,91537.53382117997,6000.0,0.802158273381295,60,Transitive FD-NoF,0.75,0.95,0.05,27
17,2093.0000000000036,0.34883333333333394,3.1243757431165196,0.02749079830363354,91537.53382117997,6000.0,0.6795454545454546,60,Transitive FD-NoF,0.75,0.95,0.05,27
18,544.9999999999981,0.09083333333333302,3.1568422918829167,0.060824750699534615,91537.53382117997,6000.0,0.1630272210589291,60,Transitive FD-NoF,0.75,0.95,0.05,27
19,2758.000000000002,0.45966666666666695,3.303196212471043,0.06082719237858104,91537.53382117997,6000.0,0.8201011002081475,60,Transitive FD-NoF,0.75,0.95,0.05,27
20,629.0,0.10483333333333333,3.338405479193343,0.0608289028440596,91537.53382117997,6000.0,0.17894736842105263,60,Transitive FD-NoF,0.75,0.95,0.05,27
21,507.0000000000001,0.08450000000000002,3.3308684811399476,0.060830213331809636,91537.53382117997,6000.0,0.1424557459960663,60,Transitive FD-NoF,0.75,0.95,0.05,27
22,2462.0000000000027,0.41033333333333377,3.442113686821766,0.060830271852966564,91537.53382117997,6000.0,0.6896358543417367,60,Transitive FD-NoF,0.75,0.95,0.05,27
23,2738.907768230104,0.45648462803835066,3.5007291425782676,0.058225977356403606,91537.53382117997,6000.0,0.9950693374422188,60,Transitive FD-NoF,0.75,0.95,0.05,27
