Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,2815.0,0.4691666666666667,-0.35,-0.6666666666666666,88863.01827586164,6000.0,0.7632863340563991,60,Transitive FD-NoF,0.75,0.95,0.05,5
2,1476.0,0.246,0.46708299229622613,-0.5333333333333333,88863.01827586164,6000.0,0.4081858407079646,60,Transitive FD-NoF,0.75,0.95,0.05,5
3,3407.999999999999,0.5679999999999998,1.6052024787243326,-0.43333333333333335,88863.01827586164,6000.0,0.9670828603859251,60,Transitive FD-NoF,0.75,0.95,0.05,5
4,2410.9999999999995,0.40183333333333326,1.342806216091231,-0.4,88863.01827586164,6000.0,0.6691645850679989,60,Transitive FD-NoF,0.75,0.95,0.05,5
5,792.0,0.132,1.5530221145463128,-0.3333333333333333,88863.01827586164,6000.0,0.22006112809113643,60,Transitive FD-NoF,0.75,0.95,0.05,5
6,2526.9999999999995,0.4211666666666666,2.724085529912607,-0.3,88863.01827586164,6000.0,0.7224128073184677,60,Transitive FD-NoF,0.75,0.95,0.05,5
7,3267.6944444444443,0.5446157407407407,2.2721355015789935,-0.27242800668955786,88863.01827586164,6000.0,1.6455995274660367,60,Transitive FD-NoF,0.75,0.95,0.05,5
8,2050.000000000001,0.34166666666666684,2.191458691183793,-0.23909467335622445,88863.01827586164,6000.0,0.6408252578930916,60,Transitive FD-NoF,0.75,0.95,0.05,5
9,2775.9999999999986,0.46266666666666645,2.7386578952376355,-0.1724280066895578,88863.01827586164,6000.0,0.8093294460641399,60,Transitive FD-NoF,0.75,0.95,0.05,5
10,1494.999999999997,0.24916666666666618,2.7813853206687535,-0.17242800668955782,88863.01827586164,6000.0,0.40625,60,Transitive FD-NoF,0.75,0.95,0.05,5
11,1604.9999999999995,0.2674999999999999,2.9032719717230484,-0.13909467335622452,88863.01827586164,6000.0,0.47122724603640637,60,Transitive FD-NoF,0.75,0.95,0.05,5
12,1595.0000000000005,0.2658333333333334,2.905803482361263,-0.13909467335622447,88863.01827586164,6000.0,0.47969924812030074,60,Transitive FD-NoF,0.75,0.95,0.05,5
13,695.0000000000003,0.11583333333333339,2.922417736016846,-0.039094673356224456,88863.01827586164,6000.0,0.20617027588252743,60,Transitive FD-NoF,0.75,0.95,0.05,5
14,1669.9999999999982,0.27833333333333304,2.9551034827292018,-0.005761340022891129,88863.01827586164,6000.0,0.48363741673906746,60,Transitive FD-NoF,0.75,0.95,0.05,5
15,1960.999999999998,0.326833333333333,3.1045947313018085,-0.005761340022891189,88863.01827586164,6000.0,0.6435838529701345,60,Transitive FD-NoF,0.75,0.95,0.05,5
16,2675.9999999999945,0.44599999999999906,3.1908139436242866,0.02757199331044214,88863.01827586164,6000.0,0.802158273381295,60,Transitive FD-NoF,0.75,0.95,0.05,5
17,2092.9999999999986,0.3488333333333331,3.295332953422685,0.027571993310442133,88863.01827586164,6000.0,0.6795454545454546,60,Transitive FD-NoF,0.75,0.95,0.05,5
18,545.0000000000001,0.09083333333333335,3.341655309646359,0.060905326643775466,88863.01827586164,6000.0,0.1630272210589291,60,Transitive FD-NoF,0.75,0.95,0.05,5
19,2757.9999999999945,0.4596666666666658,3.4707295483757625,0.06090532664377544,88863.01827586164,6000.0,0.8201011002081475,60,Transitive FD-NoF,0.75,0.95,0.05,5
20,629.0,0.10483333333333333,3.4445306980501056,0.06090532664377541,88863.01827586164,6000.0,0.17894736842105263,60,Transitive FD-NoF,0.75,0.95,0.05,5
21,506.9999999999996,0.08449999999999994,3.46356331610644,0.060905326643775425,88863.01827586164,6000.0,0.1424557459960663,60,Transitive FD-NoF,0.75,0.95,0.05,5
22,2439.4520300173954,0.40657533833623255,2.7632811664712675,0.06084998062025392,88863.01827586164,6000.0,0.6896358543417367,60,Transitive FD-NoF,0.75,0.95,0.05,5
