Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,2815.0,0.4691666666666667,-0.36666666666666664,-0.6666666666666666,89520.71877558237,6000.0,0.7632863340563991,60,Transitive FD-NoF,0.75,0.95,0.05,4
2,1476.0,0.246,-0.06058121374386442,-0.5333333333333333,89520.71877558237,6000.0,0.4081858407079646,60,Transitive FD-NoF,0.75,0.95,0.05,4
3,3408.0000000000005,0.5680000000000001,0.4537259036561037,-0.43333333333333335,89520.71877558237,6000.0,0.9670828603859251,60,Transitive FD-NoF,0.75,0.95,0.05,4
4,2411.0,0.4018333333333333,0.8680900047999703,-0.4,89520.71877558237,6000.0,0.6691645850679989,60,Transitive FD-NoF,0.75,0.95,0.05,4
5,792.0,0.132,1.242204419910889,-0.3333333333333333,89520.71877558237,6000.0,0.22006112809113643,60,Transitive FD-NoF,0.75,0.95,0.05,4
6,2526.9999999999995,0.4211666666666666,2.068393379518939,-0.3,89520.71877558237,6000.0,0.7224128073184677,60,Transitive FD-NoF,0.75,0.95,0.05,4
7,3274.0,0.5456666666666666,3.3142471056785023,-0.27241224122412244,89520.71877558237,6000.0,1.6455995274660367,60,Transitive FD-NoF,0.75,0.95,0.05,4
8,2050.0,0.3416666666666667,3.2292113114148777,-0.2390789078907891,89520.71877558237,6000.0,0.6408252578930916,60,Transitive FD-NoF,0.75,0.95,0.05,4
9,2775.9999999999986,0.46266666666666645,2.9979096859797685,-0.17241224122412244,89520.71877558237,6000.0,0.8093294460641399,60,Transitive FD-NoF,0.75,0.95,0.05,4
10,1495.0000000000014,0.2491666666666669,3.0645223606233647,-0.17241224122412246,89520.71877558237,6000.0,0.40625,60,Transitive FD-NoF,0.75,0.95,0.05,4
11,1604.9999999999986,0.2674999999999998,3.1456991893346156,-0.1390789078907891,89520.71877558237,6000.0,0.47122724603640637,60,Transitive FD-NoF,0.75,0.95,0.05,4
12,1595.0000000000002,0.26583333333333337,2.7351004628627846,-0.13907890789078908,89520.71877558237,6000.0,0.47969924812030074,60,Transitive FD-NoF,0.75,0.95,0.05,4
13,694.9999999999998,0.1158333333333333,2.8225231010617056,-0.039078907890789084,89520.71877558237,6000.0,0.20617027588252743,60,Transitive FD-NoF,0.75,0.95,0.05,4
14,1670.0,0.2783333333333333,2.8729798689595833,-0.005745574557455781,89520.71877558237,6000.0,0.48363741673906746,60,Transitive FD-NoF,0.75,0.95,0.05,4
15,1961.0,0.3268333333333333,2.8241188751971658,-0.005745574557455833,89520.71877558237,6000.0,0.6435838529701345,60,Transitive FD-NoF,0.75,0.95,0.05,4
16,2675.9999999999936,0.44599999999999895,2.82743431246296,0.0275877587758774,89520.71877558237,6000.0,0.802158273381295,60,Transitive FD-NoF,0.75,0.95,0.05,4
17,2093.000000000004,0.348833333333334,2.839088132392234,0.027587758775877432,89520.71877558237,6000.0,0.6795454545454546,60,Transitive FD-NoF,0.75,0.95,0.05,4
18,544.9999999999992,0.0908333333333332,2.871430846355515,0.06092109210921075,89520.71877558237,6000.0,0.1630272210589291,60,Transitive FD-NoF,0.75,0.95,0.05,4
19,2757.999999999999,0.4596666666666665,2.9831920253108306,0.0609210921092108,89520.71877558237,6000.0,0.8201011002081475,60,Transitive FD-NoF,0.75,0.95,0.05,4
20,628.9999999999993,0.10483333333333322,2.9504315484615726,0.06092109210921081,89520.71877558237,6000.0,0.17894736842105263,60,Transitive FD-NoF,0.75,0.95,0.05,4
21,507.00000000000057,0.08450000000000009,2.843996149806396,0.060921092109210866,89520.71877558237,6000.0,0.1424557459960663,60,Transitive FD-NoF,0.75,0.95,0.05,4
22,2461.9999999999995,0.41033333333333327,2.7799607361412986,0.06092109210921086,89520.71877558237,6000.0,0.6896358543417367,60,Transitive FD-NoF,0.75,0.95,0.05,4
23,2425.3393665158364,0.4042232277526394,2.7326203018781077,0.05652208865115423,89520.71877558237,6000.0,0.9950693374422188,60,Transitive FD-NoF,0.75,0.95,0.05,4
24,862.9999999999999,0.1438333333333333,2.653956070409478,0.056553896919536856,89520.71877558237,6000.0,0.2542841348811498,60,Transitive FD-NoF,0.75,0.95,0.05,4
