Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,1370.0,0.45666666666666667,-0.2833333333333333,-0.4831955522462645,47464.06192370847,3000.0,2.5525547445255476,60,Transitive FD-NoF,0.75,0.95,0.05,14
2,1187.0,0.39566666666666667,1.6294438431938423,-0.30107650307958866,47464.06192370847,3000.0,1.7245155855096883,60,Transitive FD-NoF,0.75,0.95,0.05,14
3,1153.9999999999998,0.3846666666666666,4.716644638347051,-0.2388749756579639,47464.06192370847,3000.0,3.4991334488734833,60,Transitive FD-NoF,0.75,0.95,0.05,14
4,1140.7263157894736,0.3802421052631579,5.7228624352249655,-0.01728365030951955,47464.06192370847,3000.0,2.5735422106179286,60,Transitive FD-NoF,0.75,0.95,0.05,14
5,1165.9089140491938,0.3886363046830646,5.9634898537024155,-0.010682739681301255,47464.06192370847,3000.0,1.164957264957265,60,Transitive FD-NoF,0.75,0.95,0.05,14
6,1071.3972379018228,0.3571324126339409,3.7246230254417827,0.03130399361290343,47464.06192370847,3000.0,2.8787037037037035,60,Transitive FD-NoF,0.75,0.95,0.05,14
7,1089.6953978037,0.3632317992679,2.926436095145023,0.13278979145219524,47464.06192370847,3000.0,5.638640429338103,60,Transitive FD-NoF,0.75,0.95,0.05,14
8,936.4206151805329,0.31214020506017764,2.9152677793359945,0.316504256675795,47464.06192370847,3000.0,2.964968152866242,60,Transitive FD-NoF,0.75,0.95,0.05,14
9,987.6785714285713,0.32922619047619045,2.79673710483901,0.4086913763797025,47464.06192370847,3000.0,3.3296921549155907,60,Transitive FD-NoF,0.75,0.95,0.05,14
10,1154.3880597014925,0.3847960199004975,2.867728585902185,0.41371067424855945,47464.06192370847,3000.0,1.7025862068965518,60,Transitive FD-NoF,0.75,0.95,0.05,14
11,1030.9041575657152,0.34363471918857175,2.95031805554355,0.41027513809229677,47464.06192370847,3000.0,2.1595744680851063,60,Transitive FD-NoF,0.75,0.95,0.05,14
12,935.0261674004166,0.3116753891334722,2.8906171910044267,0.4055332607565955,47464.06192370847,3000.0,2.338250790305585,60,Transitive FD-NoF,0.75,0.95,0.05,14
13,1012.7952069716771,0.3375984023238924,2.9224111008608733,0.40869064917805165,47464.06192370847,3000.0,1.319526627218935,60,Transitive FD-NoF,0.75,0.95,0.05,14
14,1067.0,0.3556666666666667,4.277722022985578,0.41014393966712615,47464.06192370847,3000.0,2.14058106841612,60,Transitive FD-NoF,0.75,0.95,0.05,14
15,926.9999999999998,0.30899999999999994,4.459104940069646,0.3994804112393619,47464.06192370847,3000.0,3.0647249190938513,60,Transitive FD-NoF,0.75,0.95,0.05,14
16,959.0,0.31966666666666665,4.654222036156709,0.3985848562055435,47464.06192370847,3000.0,3.440041710114703,60,Transitive FD-NoF,0.75,0.95,0.05,14
17,906.7565153903278,0.30225217179677594,4.810446324565956,0.4246961604167842,47464.06192370847,3000.0,3.202407002188184,60,Transitive FD-NoF,0.75,0.95,0.05,14
