Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,2815.0000000000005,0.46916666666666673,-0.35,-0.6666666666666666,71354.04912391628,6000.0,0.7632863340563991,60,Transitive FD-NoF,0.75,0.95,0.05,22
2,1476.0000000000002,0.24600000000000002,0.18474721010089343,-0.5333333333333333,71354.04912391628,6000.0,0.4081858407079646,60,Transitive FD-NoF,0.75,0.95,0.05,22
3,3407.9999999999995,0.568,1.0904326353194675,-0.43333333333333335,71354.04912391628,6000.0,0.9670828603859251,60,Transitive FD-NoF,0.75,0.95,0.05,22
4,2411.0,0.4018333333333333,1.725872003942662,-0.4,71354.04912391628,6000.0,0.6691645850679989,60,Transitive FD-NoF,0.75,0.95,0.05,22
5,792.0,0.132,1.6135068405581663,-0.3333333333333333,71354.04912391628,6000.0,0.22006112809113643,60,Transitive FD-NoF,0.75,0.95,0.05,22
6,2527.0,0.4211666666666667,2.1997003652612226,-0.3,71354.04912391628,6000.0,0.7224128073184677,60,Transitive FD-NoF,0.75,0.95,0.05,22
7,3259.0,0.5431666666666667,2.00978516707232,-0.2724497449744974,71354.04912391628,6000.0,1.6455995274660367,60,Transitive FD-NoF,0.75,0.95,0.05,22
8,2050.0,0.3416666666666667,2.3288191211621023,-0.2391164116411641,71354.04912391628,6000.0,0.6408252578930916,60,Transitive FD-NoF,0.75,0.95,0.05,22
9,2776.0,0.46266666666666667,2.4301926404501244,-0.17244974497449744,71354.04912391628,6000.0,0.8093294460641399,60,Transitive FD-NoF,0.75,0.95,0.05,22
10,1495.0,0.24916666666666668,2.524701759579936,-0.17244974497449744,71354.04912391628,6000.0,0.40625,60,Transitive FD-NoF,0.75,0.95,0.05,22
11,1605.0000000000002,0.2675,2.7090841127569423,-0.13911641164116412,71354.04912391628,6000.0,0.47122724603640637,60,Transitive FD-NoF,0.75,0.95,0.05,22
12,1595.0,0.2658333333333333,2.8786034006615924,-0.13911641164116412,71354.04912391628,6000.0,0.47969924812030074,60,Transitive FD-NoF,0.75,0.95,0.05,22
13,695.0,0.11583333333333333,2.997693530920335,-0.03911641164116411,71354.04912391628,6000.0,0.20617027588252743,60,Transitive FD-NoF,0.75,0.95,0.05,22
14,1670.0000000000002,0.2783333333333334,2.6308272422828427,-0.0057830783078307805,71354.04912391628,6000.0,0.48363741673906746,60,Transitive FD-NoF,0.75,0.95,0.05,22
15,1961.0000000000005,0.3268333333333334,2.7402400869174386,-0.0057830783078307805,71354.04912391628,6000.0,0.6435838529701345,60,Transitive FD-NoF,0.75,0.95,0.05,22
16,2636.0,0.43933333333333335,2.8159423200778577,0.027411885024118864,71354.04912391628,6000.0,0.802158273381295,60,Transitive FD-NoF,0.75,0.95,0.05,22
17,2093.0,0.34883333333333333,2.8942046223656175,0.02742824428855771,71354.04912391628,6000.0,0.6795454545454546,60,Transitive FD-NoF,0.75,0.95,0.05,22
18,545.0,0.09083333333333334,2.9032889735849516,0.06076318621567774,71354.04912391628,6000.0,0.1630272210589291,60,Transitive FD-NoF,0.75,0.95,0.05,22
19,2758.0,0.45966666666666667,2.8511445230422865,0.06076953075974836,71354.04912391628,6000.0,0.8201011002081475,60,Transitive FD-NoF,0.75,0.95,0.05,22
20,629.0,0.10483333333333333,2.876546304836631,0.060773975292958436,71354.04912391628,6000.0,0.17894736842105263,60,Transitive FD-NoF,0.75,0.95,0.05,22
21,507.0,0.0845,2.9090325308040175,0.06077738051007587,71354.04912391628,6000.0,0.1424557459960663,60,Transitive FD-NoF,0.75,0.95,0.05,22
22,2379.865228174603,0.39664420469576717,3.0270616389345473,0.06057592537706326,71354.04912391628,6000.0,0.6896358543417367,60,Transitive FD-NoF,0.75,0.95,0.05,22
23,1809.2898148148151,0.30154830246913583,3.0221081266969154,0.052320290205549284,71354.04912391628,6000.0,0.9950693374422188,60,Transitive FD-NoF,0.75,0.95,0.05,22
24,819.0,0.1365,2.976799182291455,0.052314479899445494,71354.04912391628,6000.0,0.2542841348811498,60,Transitive FD-NoF,0.75,0.95,0.05,22
25,1371.0,0.2285,3.0121754819542406,0.08566652240657875,71354.04912391628,6000.0,0.44154589371980674,60,Transitive FD-NoF,0.75,0.95,0.05,22
26,983.0000000000001,0.16383333333333336,2.83617454329047,0.08644875991627293,71354.04912391628,6000.0,0.3107809042048688,60,Transitive FD-NoF,0.75,0.95,0.05,22
27,1428.2351190476188,0.23803918650793646,2.648760706801518,0.11886010864711789,71354.04912391628,6000.0,0.6003184713375797,60,Transitive FD-NoF,0.75,0.95,0.05,22
28,1780.5555555555557,0.2967592592592593,2.752095209805325,0.11797027976287712,71354.04912391628,6000.0,0.6824364281490243,60,Transitive FD-NoF,0.75,0.95,0.05,22
29,1124.75,0.18745833333333334,2.7388407809668056,0.1081364066935368,71354.04912391628,6000.0,2.246775288526816,60,Transitive FD-NoF,0.75,0.95,0.05,22
30,738.9583333333334,0.12315972222222223,2.7421614584819043,0.1070458039726725,71354.04912391628,6000.0,0.41987577639751555,60,Transitive FD-NoF,0.75,0.95,0.05,22
31,1696.84375,0.2828072916666667,2.7859060053595055,0.10441667016694503,71354.04912391628,6000.0,1.0800481492627143,60,Transitive FD-NoF,0.75,0.95,0.05,22
