Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,2815.0,0.4691666666666667,-0.35,-0.6666666666666666,71658.20968304848,6000.0,0.7632863340563991,60,Transitive FD-NoF,0.75,0.95,0.05,18
2,1476.0000000000002,0.24600000000000002,-0.047733296721718596,-0.5333333333333333,71658.20968304848,6000.0,0.4081858407079646,60,Transitive FD-NoF,0.75,0.95,0.05,18
3,3407.9999999999995,0.568,1.0990042995587068,-0.43333333333333335,71658.20968304848,6000.0,0.9670828603859251,60,Transitive FD-NoF,0.75,0.95,0.05,18
4,2411.0,0.4018333333333333,1.797308166395839,-0.4,71658.20968304848,6000.0,0.6691645850679989,60,Transitive FD-NoF,0.75,0.95,0.05,18
5,792.0,0.132,2.2469340537031166,-0.3333333333333333,71658.20968304848,6000.0,0.22006112809113643,60,Transitive FD-NoF,0.75,0.95,0.05,18
6,2527.0000000000005,0.42116666666666674,2.655917661682975,-0.3,71658.20968304848,6000.0,0.7224128073184677,60,Transitive FD-NoF,0.75,0.95,0.05,18
7,3267.0,0.5445,2.407930609524129,-0.2724297429742974,71658.20968304848,6000.0,1.6455995274660367,60,Transitive FD-NoF,0.75,0.95,0.05,18
8,2050.0,0.3416666666666667,2.5335870115815857,-0.2390964096409641,71658.20968304848,6000.0,0.6408252578930916,60,Transitive FD-NoF,0.75,0.95,0.05,18
9,2776.0,0.46266666666666667,2.3786916694972335,-0.17242974297429742,71658.20968304848,6000.0,0.8093294460641399,60,Transitive FD-NoF,0.75,0.95,0.05,18
10,1495.0,0.24916666666666668,2.5040485364526814,-0.17242974297429742,71658.20968304848,6000.0,0.40625,60,Transitive FD-NoF,0.75,0.95,0.05,18
11,1605.0,0.2675,2.741448464562366,-0.1390964096409641,71658.20968304848,6000.0,0.47122724603640637,60,Transitive FD-NoF,0.75,0.95,0.05,18
12,1595.0,0.2658333333333333,2.756000094653819,-0.1390964096409641,71658.20968304848,6000.0,0.47969924812030074,60,Transitive FD-NoF,0.75,0.95,0.05,18
13,695.0,0.11583333333333333,2.852467228174084,-0.039096409640964086,71658.20968304848,6000.0,0.20617027588252743,60,Transitive FD-NoF,0.75,0.95,0.05,18
14,1670.0,0.2783333333333333,2.779278912729441,-0.005763076307630755,71658.20968304848,6000.0,0.48363741673906746,60,Transitive FD-NoF,0.75,0.95,0.05,18
15,1961.0,0.3268333333333333,2.842445635022673,-0.005763076307630755,71658.20968304848,6000.0,0.6435838529701345,60,Transitive FD-NoF,0.75,0.95,0.05,18
16,2642.0,0.44033333333333335,2.546230066771842,0.027452642524526432,71658.20968304848,6000.0,0.802158273381295,60,Transitive FD-NoF,0.75,0.95,0.05,18
17,2093.0,0.34883333333333333,2.5237453433910706,0.027466547899299462,71658.20968304848,6000.0,0.6795454545454546,60,Transitive FD-NoF,0.75,0.95,0.05,18
18,545.0,0.09083333333333334,2.555229208733165,0.06080124853735149,71658.20968304848,6000.0,0.1630272210589291,60,Transitive FD-NoF,0.75,0.95,0.05,18
19,2758.0000000000005,0.4596666666666667,2.6059711127820995,0.06080664139981151,71658.20968304848,6000.0,0.8201011002081475,60,Transitive FD-NoF,0.75,0.95,0.05,18
