1;106173,6988
2;105528,2983
3;106195,0941
4;105863,8487
5;106803,8182
6;106276,8452
7;105569,3355
8;105350,1639
9;106993,2072
10;105856,748
11;105775,9798
12;104581,7322
13;106981,1177
14;105657,1331
15;105774,6938
16;105668,9897
17;105401,7718
18;105658,2717
19;106369,3853
20;106819,6528
21;106041,7059
22;106788,1335
23;106144,3354
24;105698,946
25;105198,8475
26;106365,0679
27;106294,5994
28;106727,2642
29;106275,6525
30;105521,1277
