Passo,Nível_de_Compartilhamento,Justiça,Satisfação,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
29,0.0,1.0009404388714733,0.5803703703703701,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
30,0.0,1.0009404388714733,0.5599999999999997,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
31,0.0,1.0009404388714733,0.5424242424242421,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
32,0.0,1.0009404388714733,0.5257575757575755,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
33,0.0,1.0009404388714733,0.5090909090909089,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
34,0.0,1.0009404388714733,0.49444444444444424,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
35,0.0,1.0009404388714733,0.48055555555555535,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
36,0.0,1.0009404388714733,0.4666666666666665,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
37,0.0,1.0009404388714733,0.45427350427350405,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
38,0.0,1.0009404388714733,0.44252136752136734,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
39,0.0,1.0009404388714733,0.43076923076923057,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
40,0.0,1.0009404388714733,0.42014652014652,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
41,0.0,1.0009404388714733,0.41007326007325995,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
42,0.0,1.0009404388714733,0.3999999999999999,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
43,0.0,1.0009404388714733,0.39079365079365064,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
44,0.0,1.0009404388714733,0.38206349206349194,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
45,0.0,1.0009404388714733,0.37333333333333324,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
46,0.0,1.0009404388714733,0.3652777777777776,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
47,0.0,1.0009404388714733,0.3576388888888888,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
48,0.0,1.0009404388714733,0.34999999999999987,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
49,0.0,1.0009404388714733,0.342892156862745,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
50,0.0,1.0009404388714733,0.3361519607843136,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
51,0.0,1.0009404388714733,0.32941176470588224,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
52,0.0,1.0009404388714733,0.3230936819172112,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
53,0.0,1.0009404388714733,0.3171023965141611,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
54,0.0,1.0009404388714733,0.31111111111111095,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
55,0.0,1.0009404388714733,0.3054580896686159,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
56,0.0,1.0009404388714733,0.3000974658869395,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
57,0.0,1.0009404388714733,0.294736842105263,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
58,0.0,1.0009404388714733,0.28964912280701743,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
59,0.0,1.0009404388714733,0.2848245614035086,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
60,0.0,1.0009404388714733,0.27999999999999986,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
61,0.0,1.0009404388714733,0.2753968253968253,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
62,0.0,1.0009404388714733,0.27103174603174596,16.799999999999994,6.0,0.5,3,FD-NoF,0.75,0.95,0.05,1
