Step,TotalDoado,nivelCompartilhamento,fairness,satisfaction,overallBalance,capacity,kappa,numberOfPeers,NoF,tMin,tMax,delta,seed
1,2814.9999999999995,0.46916666666666657,-0.3333333333333333,-0.6666666666666666,79698.6672507385,6000.0,0.7632863340563991,60,Transitive FD-NoF,0.75,0.95,0.05,12
2,1475.9999999999998,0.24599999999999997,0.1176838934686113,-0.5333333333333333,79698.6672507385,6000.0,0.4081858407079646,60,Transitive FD-NoF,0.75,0.95,0.05,12
3,3408.0,0.568,0.9132547445639908,-0.43333333333333335,79698.6672507385,6000.0,0.9670828603859251,60,Transitive FD-NoF,0.75,0.95,0.05,12
4,2411.0,0.4018333333333333,1.4026934014433898,-0.4,79698.6672507385,6000.0,0.6691645850679989,60,Transitive FD-NoF,0.75,0.95,0.05,12
5,792.0,0.132,1.9231608976748573,-0.3333333333333333,79698.6672507385,6000.0,0.22006112809113643,60,Transitive FD-NoF,0.75,0.95,0.05,12
6,2527.0,0.4211666666666667,2.986552532383207,-0.3,79698.6672507385,6000.0,0.7224128073184677,60,Transitive FD-NoF,0.75,0.95,0.05,12
7,3294.9999999999995,0.5491666666666666,2.5172072833540753,-0.27235973597359736,79698.6672507385,6000.0,1.6455995274660367,60,Transitive FD-NoF,0.75,0.95,0.05,12
8,2050.0,0.3416666666666667,2.3598583850992814,-0.23902640264026404,79698.6672507385,6000.0,0.6408252578930916,60,Transitive FD-NoF,0.75,0.95,0.05,12
9,2776.0000000000005,0.4626666666666667,2.2725046436610072,-0.17235973597359733,79698.6672507385,6000.0,0.8093294460641399,60,Transitive FD-NoF,0.75,0.95,0.05,12
10,1495.0,0.24916666666666668,2.3226249276337487,-0.17235973597359736,79698.6672507385,6000.0,0.40625,60,Transitive FD-NoF,0.75,0.95,0.05,12
11,1605.0000000000002,0.2675,2.4245466435475858,-0.13902640264026403,79698.6672507385,6000.0,0.47122724603640637,60,Transitive FD-NoF,0.75,0.95,0.05,12
12,1595.0,0.2658333333333333,2.582330552296344,-0.13902640264026403,79698.6672507385,6000.0,0.47969924812030074,60,Transitive FD-NoF,0.75,0.95,0.05,12
13,695.0,0.11583333333333333,2.602435621811166,-0.039026402640264024,79698.6672507385,6000.0,0.20617027588252743,60,Transitive FD-NoF,0.75,0.95,0.05,12
14,1670.0,0.2783333333333333,2.5609704867340524,-0.005693069306930693,79698.6672507385,6000.0,0.48363741673906746,60,Transitive FD-NoF,0.75,0.95,0.05,12
15,1960.9999999999995,0.32683333333333325,2.6218295577611763,-0.005693069306930693,79698.6672507385,6000.0,0.6435838529701345,60,Transitive FD-NoF,0.75,0.95,0.05,12
16,2676.0,0.446,2.728392722588107,0.02764026402640264,79698.6672507385,6000.0,0.802158273381295,60,Transitive FD-NoF,0.75,0.95,0.05,12
17,2093.0000000000005,0.3488333333333334,2.83869411274484,0.02764026402640264,79698.6672507385,6000.0,0.6795454545454546,60,Transitive FD-NoF,0.75,0.95,0.05,12
18,544.9999999999999,0.09083333333333331,2.8576243624780053,0.060973597359735975,79698.6672507385,6000.0,0.1630272210589291,60,Transitive FD-NoF,0.75,0.95,0.05,12
19,2757.999999999997,0.4596666666666661,2.8244377148890414,0.06097359735973596,79698.6672507385,6000.0,0.8201011002081475,60,Transitive FD-NoF,0.75,0.95,0.05,12
20,629.0000000000005,0.1048333333333334,2.856226257794138,0.06097359735973596,79698.6672507385,6000.0,0.17894736842105263,60,Transitive FD-NoF,0.75,0.95,0.05,12
21,507.0,0.0845,2.8796957146561906,0.06097359735973596,79698.6672507385,6000.0,0.1424557459960663,60,Transitive FD-NoF,0.75,0.95,0.05,12
22,2461.999999999999,0.41033333333333316,2.9774752815654204,0.06097359735973596,79698.6672507385,6000.0,0.6896358543417367,60,Transitive FD-NoF,0.75,0.95,0.05,12
23,2134.364139892905,0.3557273566488175,2.9970933239189774,0.05423687915404245,79698.6672507385,6000.0,0.9950693374422188,60,Transitive FD-NoF,0.75,0.95,0.05,12
24,804.0000000000001,0.134,2.9373833290111437,0.0540477987391037,79698.6672507385,6000.0,0.2542841348811498,60,Transitive FD-NoF,0.75,0.95,0.05,12
25,1371.0,0.2285,2.818684765412697,0.08739021622820839,79698.6672507385,6000.0,0.44154589371980674,60,Transitive FD-NoF,0.75,0.95,0.05,12
26,983.0000000000001,0.16383333333333336,2.7007213295523167,0.0880965493664456,79698.6672507385,6000.0,0.3107809042048688,60,Transitive FD-NoF,0.75,0.95,0.05,12
27,1400.2923935439558,0.2333820655906593,2.565531633558188,0.12043023605175043,79698.6672507385,6000.0,0.6003184713375797,60,Transitive FD-NoF,0.75,0.95,0.05,12
28,1989.7199999999998,0.33161999999999997,2.661961360091377,0.1199551910024001,79698.6672507385,6000.0,0.6824364281490243,60,Transitive FD-NoF,0.75,0.95,0.05,12
29,1195.5101307189543,0.19925168845315905,2.650382558861234,0.11001834444793777,79698.6672507385,6000.0,2.246775288526816,60,Transitive FD-NoF,0.75,0.95,0.05,12
30,983.1833333333333,0.1638638888888889,2.6593479973698733,0.10940382027237629,79698.6672507385,6000.0,0.41987577639751555,60,Transitive FD-NoF,0.75,0.95,0.05,12
31,1743.3003246753246,0.29055005411255413,2.6973171981247317,0.10672349436089829,79698.6672507385,6000.0,1.0800481492627143,60,Transitive FD-NoF,0.75,0.95,0.05,12
32,1673.2829905600495,0.2788804984266749,2.7244890688486936,0.1362547468796847,79698.6672507385,6000.0,0.9799932180400136,60,Transitive FD-NoF,0.75,0.95,0.05,12
33,1619.3042863087808,0.2698840477181301,2.7480757289513895,0.1311797355890914,79698.6672507385,6000.0,1.0368281353682813,60,Transitive FD-NoF,0.75,0.95,0.05,12
34,919.625,0.15327083333333333,2.7672098539160013,0.16416461586453873,79698.6672507385,6000.0,0.41792970009674296,60,Transitive FD-NoF,0.75,0.95,0.05,12
35,705.6323375262054,0.1176053895877009,2.7712248852588193,0.1637492166407889,79698.6672507385,6000.0,0.3455617425483131,60,Transitive FD-NoF,0.75,0.95,0.05,12
36,1167.0,0.1945,2.788245018688258,0.14997200497852822,79698.6672507385,6000.0,4.1374627360053,60,Transitive FD-NoF,0.75,0.95,0.05,12
37,580.0,0.09666666666666666,2.7957124568430456,0.18245297922726467,79698.6672507385,6000.0,0.486905916585839,60,Transitive FD-NoF,0.75,0.95,0.05,12
38,795.8571428571431,0.13264285714285717,2.7960094015690395,0.20763323645656145,79698.6672507385,6000.0,1.2808290155440414,60,Transitive FD-NoF,0.75,0.95,0.05,12
39,765.0,0.1275,2.798532228443357,0.20493905050008385,79698.6672507385,6000.0,0.766016713091922,60,Transitive FD-NoF,0.75,0.95,0.05,12
40,545.0611111111112,0.09084351851851855,2.7970019202480425,0.20300654052989806,79698.6672507385,6000.0,0.43842530282637954,60,Transitive FD-NoF,0.75,0.95,0.05,12
41,467.11232544019435,0.07785205424003239,2.7597300148209074,0.20247172569377533,79698.6672507385,6000.0,0.2378129117259552,60,Transitive FD-NoF,0.75,0.95,0.05,12
42,501.93609340408716,0.08365601556734786,2.75191834425783,0.20115634623205508,79698.6672507385,6000.0,0.3114311431143114,60,Transitive FD-NoF,0.75,0.95,0.05,12
43,607.0000000000002,0.10116666666666671,2.7468674299927995,0.19775882406635234,79698.6672507385,6000.0,0.7978690065810091,60,Transitive FD-NoF,0.75,0.95,0.05,12
44,492.0000000000002,0.08200000000000003,2.7478241199726043,0.19728630135846198,79698.6672507385,6000.0,0.31109022556390975,60,Transitive FD-NoF,0.75,0.95,0.05,12
45,652.327519379845,0.10872125322997415,2.750361193138338,0.1959049561709236,79698.6672507385,6000.0,0.9247416020671835,60,Transitive FD-NoF,0.75,0.95,0.05,12
46,571.2896825396824,0.09521494708994707,2.746245002178826,0.22608522163980435,79698.6672507385,6000.0,1.044151565074135,60,Transitive FD-NoF,0.75,0.95,0.05,12
47,425.18873239436607,0.07086478873239435,2.745526915671321,0.2260714738003654,79698.6672507385,6000.0,0.23696534498907273,60,Transitive FD-NoF,0.75,0.95,0.05,12
48,594.0,0.099,2.7470350436376934,0.22377437078890822,79698.6672507385,6000.0,0.5421268538971284,60,Transitive FD-NoF,0.75,0.95,0.05,12
49,584.9999999999998,0.09749999999999996,2.7481136834461197,0.2571882882916389,79698.6672507385,6000.0,0.22183871979918418,60,Transitive FD-NoF,0.75,0.95,0.05,12
50,759.4439324116743,0.12657398873527906,2.744244060057591,0.2570218325087424,79698.6672507385,6000.0,0.30227552275522757,60,Transitive FD-NoF,0.75,0.95,0.05,12
51,562.8696483658186,0.09381160806096978,2.7416208780123332,0.28892125595499374,79698.6672507385,6000.0,0.6448321263989467,60,Transitive FD-NoF,0.75,0.95,0.05,12
52,484.25,0.08070833333333334,2.7302963020207027,0.32229819976251295,79698.6672507385,6000.0,0.29964221824686943,60,Transitive FD-NoF,0.75,0.95,0.05,12
53,400.8333333333335,0.06680555555555558,2.729570199155512,0.3223912848134304,79698.6672507385,6000.0,0.20366277233975372,60,Transitive FD-NoF,0.75,0.95,0.05,12
54,344.66666666666686,0.05744444444444448,2.7342451875838973,0.35472032152625893,79698.6672507385,6000.0,0.43811576354679804,60,Transitive FD-NoF,0.75,0.95,0.05,12
55,533.5,0.08891666666666667,2.7321277567260625,0.3479071349238459,79698.6672507385,6000.0,1.8975105075978014,60,Transitive FD-NoF,0.75,0.95,0.05,12
56,585.0,0.0975,2.7346696176370537,0.34639061087334705,79698.6672507385,6000.0,0.7866831072749692,60,Transitive FD-NoF,0.75,0.95,0.05,12
57,441.6091054953872,0.07360151758256453,2.7385404654656953,0.34637881826810285,79698.6672507385,6000.0,0.23341375150784077,60,Transitive FD-NoF,0.75,0.95,0.05,12
58,478.0,0.07966666666666666,2.740387827300371,0.3456095835736061,79698.6672507385,6000.0,0.48489616110761485,60,Transitive FD-NoF,0.75,0.95,0.05,12
59,509.0,0.08483333333333333,2.738951475516669,0.3426686227173064,79698.6672507385,6000.0,0.5650284185891007,60,Transitive FD-NoF,0.75,0.95,0.05,12
60,807.9999999999999,0.13466666666666666,2.738202295232814,0.33555949296633236,79698.6672507385,6000.0,0.796849887495982,60,Transitive FD-NoF,0.75,0.95,0.05,12
61,651.25,0.10854166666666666,2.7463456447258414,0.3342496600326848,79698.6672507385,6000.0,0.523841059602649,60,Transitive FD-NoF,0.75,0.95,0.05,12
62,267.0,0.0445,2.718580370771771,0.3340922269505993,79698.6672507385,6000.0,0.29244031830238726,60,Transitive FD-NoF,0.75,0.95,0.05,12
63,682.0,0.11366666666666667,2.7240669529114556,0.33156293622098904,79698.6672507385,6000.0,1.25,60,Transitive FD-NoF,0.75,0.95,0.05,12
64,519.2666666666669,0.08654444444444448,2.728256011065327,0.3311500717428633,79698.6672507385,6000.0,0.2773578705225107,60,Transitive FD-NoF,0.75,0.95,0.05,12
65,450.5,0.07508333333333334,2.7324834772725684,0.3310045252017737,79698.6672507385,6000.0,0.4098155673648015,60,Transitive FD-NoF,0.75,0.95,0.05,12
66,430.5,0.07175,2.7309746367388286,0.3297404855303904,79698.6672507385,6000.0,0.4740528494110156,60,Transitive FD-NoF,0.75,0.95,0.05,12
67,386.8000000000002,0.0644666666666667,2.7301974331470364,0.36244202147707055,79698.6672507385,6000.0,0.5444408002623811,60,Transitive FD-NoF,0.75,0.95,0.05,12
68,439.66666666666674,0.07327777777777779,2.736029576810173,0.36255654035600765,79698.6672507385,6000.0,0.21348314606741572,60,Transitive FD-NoF,0.75,0.95,0.05,12
